"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"06/01/2025 18:30:00 - 06/01/2025 19:00:00","CTA|IE","n/e","4436.53","n/e"
"06/01/2025 19:00:00 - 06/01/2025 19:30:00","CTA|IE","n/e","4376.54","n/e"
"06/01/2025 19:30:00 - 06/01/2025 20:00:00","CTA|IE","n/e","4326.88","n/e"
"06/01/2025 20:00:00 - 06/01/2025 20:30:00","CTA|IE","n/e","4299.08","n/e"
"06/01/2025 20:30:00 - 06/01/2025 21:00:00","CTA|IE","n/e","4341.61","n/e"
"06/01/2025 21:00:00 - 06/01/2025 21:30:00","CTA|IE","n/e","4337.60","n/e"
"06/01/2025 21:30:00 - 06/01/2025 22:00:00","CTA|IE","n/e","4206.89","n/e"
"06/01/2025 22:00:00 - 06/01/2025 22:30:00","CTA|IE","n/e","4288.76","n/e"
"06/01/2025 22:30:00 - 06/01/2025 23:00:00","CTA|IE","n/e","4295.92","n/e"
"06/01/2025 23:00:00 - 06/01/2025 23:30:00","CTA|IE","n/e","4256.37","n/e"
"06/01/2025 23:30:00 - 07/01/2025 00:00:00","CTA|IE","n/e","4037.68","n/e"
"07/01/2025 00:00:00 - 07/01/2025 00:30:00","CTA|IE","n/e","3841.51","n/e"
"07/01/2025 00:30:00 - 07/01/2025 01:00:00","CTA|IE","n/e","3540.43","n/e"
"07/01/2025 01:00:00 - 07/01/2025 01:30:00","CTA|IE","n/e","3329.40","n/e"
"07/01/2025 01:30:00 - 07/01/2025 02:00:00","CTA|IE","n/e","3290.10","n/e"
"07/01/2025 02:00:00 - 07/01/2025 02:30:00","CTA|IE","n/e","3273.81","n/e"
"07/01/2025 02:30:00 - 07/01/2025 03:00:00","CTA|IE","n/e","3040.88","n/e"
"07/01/2025 03:00:00 - 07/01/2025 03:30:00","CTA|IE","n/e","2973.08","n/e"
"07/01/2025 03:30:00 - 07/01/2025 04:00:00","CTA|IE","n/e","2907.23","n/e"
"07/01/2025 04:00:00 - 07/01/2025 04:30:00","CTA|IE","n/e","2749.30","n/e"
"07/01/2025 04:30:00 - 07/01/2025 05:00:00","CTA|IE","n/e","2669.21","n/e"
"07/01/2025 05:00:00 - 07/01/2025 05:30:00","CTA|IE","n/e","2526.44","n/e"
"07/01/2025 05:30:00 - 07/01/2025 06:00:00","CTA|IE","n/e","2601.69","n/e"
"07/01/2025 06:00:00 - 07/01/2025 06:30:00","CTA|IE","n/e","2505.62","n/e"
"07/01/2025 06:30:00 - 07/01/2025 07:00:00","CTA|IE","n/e","2477.08","n/e"
"07/01/2025 07:00:00 - 07/01/2025 07:30:00","CTA|IE","n/e","2430.37","n/e"
"07/01/2025 07:30:00 - 07/01/2025 08:00:00","CTA|IE","n/e","2541.52","n/e"
"07/01/2025 08:00:00 - 07/01/2025 08:30:00","CTA|IE","n/e","2796.99","n/e"
"07/01/2025 08:30:00 - 07/01/2025 09:00:00","CTA|IE","n/e","3062.51","n/e"
"07/01/2025 09:00:00 - 07/01/2025 09:30:00","CTA|IE","n/e","3176.44","n/e"
"07/01/2025 09:30:00 - 07/01/2025 10:00:00","CTA|IE","n/e","3309.65","n/e"
"07/01/2025 10:00:00 - 07/01/2025 10:30:00","CTA|IE","n/e","3339.66","n/e"
"07/01/2025 10:30:00 - 07/01/2025 11:00:00","CTA|IE","n/e","3264.26","n/e"
"07/01/2025 11:00:00 - 07/01/2025 11:30:00","CTA|IE","n/e","3138.25","n/e"
"07/01/2025 11:30:00 - 07/01/2025 12:00:00","CTA|IE","n/e","2998.49","n/e"
"07/01/2025 12:00:00 - 07/01/2025 12:30:00","CTA|IE","n/e","2827.85","n/e"
"07/01/2025 12:30:00 - 07/01/2025 13:00:00","CTA|IE","n/e","2781.62","n/e"
"07/01/2025 13:00:00 - 07/01/2025 13:30:00","CTA|IE","n/e","2737.63","n/e"
"07/01/2025 13:30:00 - 07/01/2025 14:00:00","CTA|IE","n/e","2724.68","n/e"
"07/01/2025 14:00:00 - 07/01/2025 14:30:00","CTA|IE","n/e","2672.77","n/e"
"07/01/2025 14:30:00 - 07/01/2025 15:00:00","CTA|IE","n/e","2558.90","n/e"
"07/01/2025 15:00:00 - 07/01/2025 15:30:00","CTA|IE","n/e","2641.88","n/e"
"07/01/2025 15:30:00 - 07/01/2025 16:00:00","CTA|IE","n/e","2678.49","n/e"
"07/01/2025 16:00:00 - 07/01/2025 16:30:00","CTA|IE","n/e","2723.89","n/e"
"07/01/2025 16:30:00 - 07/01/2025 17:00:00","CTA|IE","n/e","2778.57","n/e"
"07/01/2025 17:00:00 - 07/01/2025 17:30:00","CTA|IE","n/e","2951.26","n/e"
"07/01/2025 17:30:00 - 07/01/2025 18:00:00","CTA|IE","n/e","3209.82","n/e"
"07/01/2025 18:00:00 - 07/01/2025 18:30:00","CTA|IE","n/e","3352.90","n/e"
"07/01/2025 18:30:00 - 07/01/2025 19:00:00","CTA|IE","n/e","3343.42","n/e"
"07/01/2025 19:00:00 - 07/01/2025 19:30:00","CTA|IE","n/e","3222.07","n/e"
"07/01/2025 19:30:00 - 07/01/2025 20:00:00","CTA|IE","n/e","3218.91","n/e"
"07/01/2025 20:00:00 - 07/01/2025 20:30:00","CTA|IE","n/e","3059.87","n/e"
"07/01/2025 20:30:00 - 07/01/2025 21:00:00","CTA|IE","n/e","3053.50","n/e"
"07/01/2025 21:00:00 - 07/01/2025 21:30:00","CTA|IE","n/e","3034.90","n/e"
"07/01/2025 21:30:00 - 07/01/2025 22:00:00","CTA|IE","n/e","3018.75","n/e"
"07/01/2025 22:00:00 - 07/01/2025 22:30:00","CTA|IE","n/e","2970.83","n/e"
"07/01/2025 22:30:00 - 07/01/2025 23:00:00","CTA|IE","n/e","2850.21","n/e"
"07/01/2025 23:00:00 - 07/01/2025 23:30:00","CTA|IE","n/e","2845.95","n/e"
"07/01/2025 23:30:00 - 08/01/2025 00:00:00","CTA|IE","n/e","2699.48","n/e"
"08/01/2025 00:00:00 - 08/01/2025 00:30:00","CTA|IE","n/e","2541.61","n/e"
"08/01/2025 00:30:00 - 08/01/2025 01:00:00","CTA|IE","n/e","2609.51","n/e"
"08/01/2025 01:00:00 - 08/01/2025 01:30:00","CTA|IE","n/e","2609.86","n/e"
"08/01/2025 01:30:00 - 08/01/2025 02:00:00","CTA|IE","n/e","2680.58","n/e"
"08/01/2025 02:00:00 - 08/01/2025 02:30:00","CTA|IE","n/e","2594.21","n/e"
"08/01/2025 02:30:00 - 08/01/2025 03:00:00","CTA|IE","n/e","2580.18","n/e"
"08/01/2025 03:00:00 - 08/01/2025 03:30:00","CTA|IE","n/e","2568.40","n/e"
"08/01/2025 03:30:00 - 08/01/2025 04:00:00","CTA|IE","n/e","2589.47","n/e"
"08/01/2025 04:00:00 - 08/01/2025 04:30:00","CTA|IE","n/e","2565.73","n/e"
"08/01/2025 04:30:00 - 08/01/2025 05:00:00","CTA|IE","n/e","2543.76","n/e"
"08/01/2025 05:00:00 - 08/01/2025 05:30:00","CTA|IE","n/e","2557.32","n/e"
"08/01/2025 05:30:00 - 08/01/2025 06:00:00","CTA|IE","n/e","2482.02","n/e"
"08/01/2025 06:00:00 - 08/01/2025 06:30:00","CTA|IE","n/e","2551.56","n/e"
"08/01/2025 06:30:00 - 08/01/2025 07:00:00","CTA|IE","n/e","2503.97","n/e"
"08/01/2025 07:00:00 - 08/01/2025 07:30:00","CTA|IE","n/e","2628.00","n/e"
"08/01/2025 07:30:00 - 08/01/2025 08:00:00","CTA|IE","n/e","2921.44","n/e"
"08/01/2025 08:00:00 - 08/01/2025 08:30:00","CTA|IE","n/e","3058.00","n/e"
"08/01/2025 08:30:00 - 08/01/2025 09:00:00","CTA|IE","n/e","3261.81","n/e"
"08/01/2025 09:00:00 - 08/01/2025 09:30:00","CTA|IE","n/e","3363.56","n/e"
"08/01/2025 09:30:00 - 08/01/2025 10:00:00","CTA|IE","n/e","3529.62","n/e"
"08/01/2025 10:00:00 - 08/01/2025 10:30:00","CTA|IE","n/e","3632.75","n/e"
"08/01/2025 10:30:00 - 08/01/2025 11:00:00","CTA|IE","n/e","3772.53","n/e"
"08/01/2025 11:00:00 - 08/01/2025 11:30:00","CTA|IE","n/e","3741.40","n/e"
"08/01/2025 11:30:00 - 08/01/2025 12:00:00","CTA|IE","n/e","3751.94","n/e"
"08/01/2025 12:00:00 - 08/01/2025 12:30:00","CTA|IE","n/e","3725.57","n/e"
"08/01/2025 12:30:00 - 08/01/2025 13:00:00","CTA|IE","n/e","3736.17","n/e"
"08/01/2025 13:00:00 - 08/01/2025 13:30:00","CTA|IE","n/e","3732.20","n/e"
"08/01/2025 13:30:00 - 08/01/2025 14:00:00","CTA|IE","n/e","3752.84","n/e"
"08/01/2025 14:00:00 - 08/01/2025 14:30:00","CTA|IE","n/e","3722.22","n/e"
"08/01/2025 14:30:00 - 08/01/2025 15:00:00","CTA|IE","n/e","3722.22","n/e"
"08/01/2025 15:00:00 - 08/01/2025 15:30:00","CTA|IE","n/e","3662.53","n/e"
"08/01/2025 15:30:00 - 08/01/2025 16:00:00","CTA|IE","n/e","3731.28","n/e"
"08/01/2025 16:00:00 - 08/01/2025 16:30:00","CTA|IE","n/e","3749.17","n/e"
"08/01/2025 16:30:00 - 08/01/2025 17:00:00","CTA|IE","n/e","3883.23","n/e"
"08/01/2025 17:00:00 - 08/01/2025 17:30:00","CTA|IE","n/e","4106.96","n/e"
"08/01/2025 17:30:00 - 08/01/2025 18:00:00","CTA|IE","n/e","4285.35","n/e"
"08/01/2025 18:00:00 - 08/01/2025 18:30:00","CTA|IE","n/e","4281.04","n/e"
"08/01/2025 18:30:00 - 08/01/2025 19:00:00","CTA|IE","n/e","4358.13","n/e"
"08/01/2025 19:00:00 - 08/01/2025 19:30:00","CTA|IE","n/e","4315.63","n/e"
"08/01/2025 19:30:00 - 08/01/2025 20:00:00","CTA|IE","n/e","4352.88","n/e"
"08/01/2025 20:00:00 - 08/01/2025 20:30:00","CTA|IE","n/e","4350.90","n/e"
"08/01/2025 20:30:00 - 08/01/2025 21:00:00","CTA|IE","n/e","4167.08","n/e"
"08/01/2025 21:00:00 - 08/01/2025 21:30:00","CTA|IE","n/e","3868.32","n/e"
"08/01/2025 21:30:00 - 08/01/2025 22:00:00","CTA|IE","n/e","3630.94","n/e"
"08/01/2025 22:00:00 - 08/01/2025 22:30:00","CTA|IE","n/e","3394.26","n/e"
"08/01/2025 22:30:00 - 08/01/2025 23:00:00","CTA|IE","n/e","3279.22","n/e"
"08/01/2025 23:00:00 - 08/01/2025 23:30:00","CTA|IE","n/e","3050.99","n/e"
"08/01/2025 23:30:00 - 09/01/2025 00:00:00","CTA|IE","n/e","2811.94","n/e"
"09/01/2025 00:00:00 - 09/01/2025 00:30:00","CTA|IE","n/e","2717.72","n/e"
"09/01/2025 00:30:00 - 09/01/2025 01:00:00","CTA|IE","n/e","2958.05","n/e"
"09/01/2025 01:00:00 - 09/01/2025 01:30:00","CTA|IE","n/e","2879.19","n/e"
"09/01/2025 01:30:00 - 09/01/2025 02:00:00","CTA|IE","n/e","2975.02","n/e"
"09/01/2025 02:00:00 - 09/01/2025 02:30:00","CTA|IE","n/e","2901.29","n/e"
"09/01/2025 02:30:00 - 09/01/2025 03:00:00","CTA|IE","n/e","2855.14","n/e"
"09/01/2025 03:00:00 - 09/01/2025 03:30:00","CTA|IE","n/e","2732.17","n/e"
"09/01/2025 03:30:00 - 09/01/2025 04:00:00","CTA|IE","n/e","2759.01","n/e"
"09/01/2025 04:00:00 - 09/01/2025 04:30:00","CTA|IE","n/e","2730.18","n/e"
"09/01/2025 04:30:00 - 09/01/2025 05:00:00","CTA|IE","n/e","2746.32","n/e"
"09/01/2025 05:00:00 - 09/01/2025 05:30:00","CTA|IE","n/e","2712.50","n/e"
"09/01/2025 05:30:00 - 09/01/2025 06:00:00","CTA|IE","n/e","2674.75","n/e"
"09/01/2025 06:00:00 - 09/01/2025 06:30:00","CTA|IE","n/e","2746.45","n/e"
"09/01/2025 06:30:00 - 09/01/2025 07:00:00","CTA|IE","n/e","2948.91","n/e"
"09/01/2025 07:00:00 - 09/01/2025 07:30:00","CTA|IE","n/e","3090.53","n/e"
"09/01/2025 07:30:00 - 09/01/2025 08:00:00","CTA|IE","n/e","3221.74","n/e"
"09/01/2025 08:00:00 - 09/01/2025 08:30:00","CTA|IE","n/e","3131.81","n/e"
"09/01/2025 08:30:00 - 09/01/2025 09:00:00","CTA|IE","n/e","3218.49","n/e"
"09/01/2025 09:00:00 - 09/01/2025 09:30:00","CTA|IE","n/e","3346.24","n/e"
"09/01/2025 09:30:00 - 09/01/2025 10:00:00","CTA|IE","n/e","3412.79","n/e"
"09/01/2025 10:00:00 - 09/01/2025 10:30:00","CTA|IE","n/e","3532.22","n/e"
"09/01/2025 10:30:00 - 09/01/2025 11:00:00","CTA|IE","n/e","3568.03","n/e"
"09/01/2025 11:00:00 - 09/01/2025 11:30:00","CTA|IE","n/e","3517.07","n/e"
"09/01/2025 11:30:00 - 09/01/2025 12:00:00","CTA|IE","n/e","3489.12","n/e"
"09/01/2025 12:00:00 - 09/01/2025 12:30:00","CTA|IE","n/e","3444.12","n/e"
"09/01/2025 12:30:00 - 09/01/2025 13:00:00","CTA|IE","n/e","3425.14","n/e"
"09/01/2025 13:00:00 - 09/01/2025 13:30:00","CTA|IE","n/e","3468.96","n/e"
"09/01/2025 13:30:00 - 09/01/2025 14:00:00","CTA|IE","n/e","3451.03","n/e"
"09/01/2025 14:00:00 - 09/01/2025 14:30:00","CTA|IE","n/e","3390.91","n/e"
"09/01/2025 14:30:00 - 09/01/2025 15:00:00","CTA|IE","n/e","3310.98","n/e"
"09/01/2025 15:00:00 - 09/01/2025 15:30:00","CTA|IE","n/e","3280.95","n/e"
"09/01/2025 15:30:00 - 09/01/2025 16:00:00","CTA|IE","n/e","3268.19","n/e"
"09/01/2025 16:00:00 - 09/01/2025 16:30:00","CTA|IE","n/e","3350.94","n/e"
"09/01/2025 16:30:00 - 09/01/2025 17:00:00","CTA|IE","n/e","3365.79","n/e"
"09/01/2025 17:00:00 - 09/01/2025 17:30:00","CTA|IE","n/e","3449.30","n/e"
"09/01/2025 17:30:00 - 09/01/2025 18:00:00","CTA|IE","n/e","3622.69","n/e"
"09/01/2025 18:00:00 - 09/01/2025 18:30:00","CTA|IE","n/e","3703.90","n/e"
"09/01/2025 18:30:00 - 09/01/2025 19:00:00","CTA|IE","n/e","3722.98","n/e"
"09/01/2025 19:00:00 - 09/01/2025 19:30:00","CTA|IE","n/e","3683.48","n/e"
"09/01/2025 19:30:00 - 09/01/2025 20:00:00","CTA|IE","n/e","3754.68","n/e"
"09/01/2025 20:00:00 - 09/01/2025 20:30:00","CTA|IE","n/e","3798.31","n/e"
"09/01/2025 20:30:00 - 09/01/2025 21:00:00","CTA|IE","n/e","3853.06","n/e"
"09/01/2025 21:00:00 - 09/01/2025 21:30:00","CTA|IE","n/e","3731.85","n/e"
"09/01/2025 21:30:00 - 09/01/2025 22:00:00","CTA|IE","n/e","3686.04","n/e"
"09/01/2025 22:00:00 - 09/01/2025 22:30:00","CTA|IE","n/e","3686.00","n/e"
"09/01/2025 22:30:00 - 09/01/2025 23:00:00","CTA|IE","n/e","3475.37","n/e"
"09/01/2025 23:00:00 - 09/01/2025 23:30:00","CTA|IE","n/e","3446.05","n/e"
"09/01/2025 23:30:00 - 10/01/2025 00:00:00","CTA|IE","n/e","3325.01","n/e"
"10/01/2025 00:00:00 - 10/01/2025 00:30:00","CTA|IE","n/e","3377.72","n/e"
"10/01/2025 00:30:00 - 10/01/2025 01:00:00","CTA|IE","n/e","3309.37","n/e"
"10/01/2025 01:00:00 - 10/01/2025 01:30:00","CTA|IE","n/e","3415.03","n/e"
"10/01/2025 01:30:00 - 10/01/2025 02:00:00","CTA|IE","n/e","3301.80","n/e"
"10/01/2025 02:00:00 - 10/01/2025 02:30:00","CTA|IE","n/e","3230.67","n/e"
"10/01/2025 02:30:00 - 10/01/2025 03:00:00","CTA|IE","n/e","3138.47","n/e"
"10/01/2025 03:00:00 - 10/01/2025 03:30:00","CTA|IE","n/e","2957.10","n/e"
"10/01/2025 03:30:00 - 10/01/2025 04:00:00","CTA|IE","n/e","2956.22","n/e"
"10/01/2025 04:00:00 - 10/01/2025 04:30:00","CTA|IE","n/e","2965.01","n/e"
"10/01/2025 04:30:00 - 10/01/2025 05:00:00","CTA|IE","n/e","2971.63","n/e"
"10/01/2025 05:00:00 - 10/01/2025 05:30:00","CTA|IE","n/e","2988.34","n/e"
"10/01/2025 05:30:00 - 10/01/2025 06:00:00","CTA|IE","n/e","3002.75","n/e"
"10/01/2025 06:00:00 - 10/01/2025 06:30:00","CTA|IE","n/e","2982.58","n/e"
"10/01/2025 06:30:00 - 10/01/2025 07:00:00","CTA|IE","n/e","3110.86","n/e"
"10/01/2025 07:00:00 - 10/01/2025 07:30:00","CTA|IE","n/e","3334.90","n/e"
"10/01/2025 07:30:00 - 10/01/2025 08:00:00","CTA|IE","n/e","3582.33","n/e"
"10/01/2025 08:00:00 - 10/01/2025 08:30:00","CTA|IE","n/e","3964.40","n/e"
"10/01/2025 08:30:00 - 10/01/2025 09:00:00","CTA|IE","n/e","4276.11","n/e"
"10/01/2025 09:00:00 - 10/01/2025 09:30:00","CTA|IE","n/e","4424.11","n/e"
"10/01/2025 09:30:00 - 10/01/2025 10:00:00","CTA|IE","n/e","4584.54","n/e"
"10/01/2025 10:00:00 - 10/01/2025 10:30:00","CTA|IE","n/e","4717.29","n/e"
"10/01/2025 10:30:00 - 10/01/2025 11:00:00","CTA|IE","n/e","4913.43","n/e"
"10/01/2025 11:00:00 - 10/01/2025 11:30:00","CTA|IE","n/e","5041.64","n/e"
"10/01/2025 11:30:00 - 10/01/2025 12:00:00","CTA|IE","n/e","5045.39","n/e"
"10/01/2025 12:00:00 - 10/01/2025 12:30:00","CTA|IE","n/e","5039.23","n/e"
"10/01/2025 12:30:00 - 10/01/2025 13:00:00","CTA|IE","n/e","4937.26","n/e"
"10/01/2025 13:00:00 - 10/01/2025 13:30:00","CTA|IE","n/e","4961.08","n/e"
"10/01/2025 13:30:00 - 10/01/2025 14:00:00","CTA|IE","n/e","4988.84","n/e"
"10/01/2025 14:00:00 - 10/01/2025 14:30:00","CTA|IE","n/e","4955.56","n/e"
"10/01/2025 14:30:00 - 10/01/2025 15:00:00","CTA|IE","n/e","4897.33","n/e"
"10/01/2025 15:00:00 - 10/01/2025 15:30:00","CTA|IE","n/e","4862.10","n/e"
"10/01/2025 15:30:00 - 10/01/2025 16:00:00","CTA|IE","n/e","4872.69","n/e"
"10/01/2025 16:00:00 - 10/01/2025 16:30:00","CTA|IE","n/e","4902.01","n/e"
"10/01/2025 16:30:00 - 10/01/2025 17:00:00","CTA|IE","n/e","4880.13","n/e"
"10/01/2025 17:00:00 - 10/01/2025 17:30:00","CTA|IE","n/e","4765.67","n/e"
"10/01/2025 17:30:00 - 10/01/2025 18:00:00","CTA|IE","n/e","4719.83","n/e"
"10/01/2025 18:00:00 - 10/01/2025 18:30:00","CTA|IE","n/e","4712.29","n/e"
"10/01/2025 18:30:00 - 10/01/2025 19:00:00","CTA|IE","n/e","4784.72","n/e"
"10/01/2025 19:00:00 - 10/01/2025 19:30:00","CTA|IE","n/e","4850.66","n/e"
"10/01/2025 19:30:00 - 10/01/2025 20:00:00","CTA|IE","n/e","4714.07","n/e"
"10/01/2025 20:00:00 - 10/01/2025 20:30:00","CTA|IE","n/e","4623.65","n/e"
"10/01/2025 20:30:00 - 10/01/2025 21:00:00","CTA|IE","n/e","4440.32","n/e"
"10/01/2025 21:00:00 - 10/01/2025 21:30:00","CTA|IE","n/e","4124.02","n/e"
"10/01/2025 21:30:00 - 10/01/2025 22:00:00","CTA|IE","n/e","3890.98","n/e"
"10/01/2025 22:00:00 - 10/01/2025 22:30:00","CTA|IE","n/e","3688.48","n/e"
"10/01/2025 22:30:00 - 10/01/2025 23:00:00","CTA|IE","n/e","3508.31","n/e"
"10/01/2025 23:00:00 - 10/01/2025 23:30:00","CTA|IE","n/e","3557.92","n/e"
"10/01/2025 23:30:00 - 11/01/2025 00:00:00","CTA|IE","n/e","3430.73","n/e"
"11/01/2025 00:00:00 - 11/01/2025 00:30:00","CTA|IE","n/e","3260.98","n/e"
"11/01/2025 00:30:00 - 11/01/2025 01:00:00","CTA|IE","n/e","3382.76","n/e"
"11/01/2025 01:00:00 - 11/01/2025 01:30:00","CTA|IE","n/e","3340.14","n/e"
"11/01/2025 01:30:00 - 11/01/2025 02:00:00","CTA|IE","n/e","3304.92","n/e"
"11/01/2025 02:00:00 - 11/01/2025 02:30:00","CTA|IE","n/e","3253.19","n/e"
"11/01/2025 02:30:00 - 11/01/2025 03:00:00","CTA|IE","n/e","3150.22","n/e"
"11/01/2025 03:00:00 - 11/01/2025 03:30:00","CTA|IE","n/e","3170.05","n/e"
"11/01/2025 03:30:00 - 11/01/2025 04:00:00","CTA|IE","n/e","3154.02","n/e"
"11/01/2025 04:00:00 - 11/01/2025 04:30:00","CTA|IE","n/e","3042.06","n/e"
"11/01/2025 04:30:00 - 11/01/2025 05:00:00","CTA|IE","n/e","2986.16","n/e"
"11/01/2025 05:00:00 - 11/01/2025 05:30:00","CTA|IE","n/e","2939.57","n/e"
"11/01/2025 05:30:00 - 11/01/2025 06:00:00","CTA|IE","n/e","2905.12","n/e"
"11/01/2025 06:00:00 - 11/01/2025 06:30:00","CTA|IE","n/e","2818.02","n/e"
"11/01/2025 06:30:00 - 11/01/2025 07:00:00","CTA|IE","n/e","2723.54","n/e"
"11/01/2025 07:00:00 - 11/01/2025 07:30:00","CTA|IE","n/e","2774.95","n/e"
"11/01/2025 07:30:00 - 11/01/2025 08:00:00","CTA|IE","n/e","2820.15","n/e"
"11/01/2025 08:00:00 - 11/01/2025 08:30:00","CTA|IE","n/e","2769.27","n/e"
"11/01/2025 08:30:00 - 11/01/2025 09:00:00","CTA|IE","n/e","2839.94","n/e"
"11/01/2025 09:00:00 - 11/01/2025 09:30:00","CTA|IE","n/e","2720.26","n/e"
"11/01/2025 09:30:00 - 11/01/2025 10:00:00","CTA|IE","n/e","2691.95","n/e"
"11/01/2025 10:00:00 - 11/01/2025 10:30:00","CTA|IE","n/e","2671.98","n/e"
"11/01/2025 10:30:00 - 11/01/2025 11:00:00","CTA|IE","n/e","2579.70","n/e"
"11/01/2025 11:00:00 - 11/01/2025 11:30:00","CTA|IE","n/e","2524.75","n/e"
"11/01/2025 11:30:00 - 11/01/2025 12:00:00","CTA|IE","n/e","2657.24","n/e"
"11/01/2025 12:00:00 - 11/01/2025 12:30:00","CTA|IE","n/e","2681.08","n/e"
"11/01/2025 12:30:00 - 11/01/2025 13:00:00","CTA|IE","n/e","2701.94","n/e"
"11/01/2025 13:00:00 - 11/01/2025 13:30:00","CTA|IE","n/e","2731.44","n/e"
"11/01/2025 13:30:00 - 11/01/2025 14:00:00","CTA|IE","n/e","2760.82","n/e"
"11/01/2025 14:00:00 - 11/01/2025 14:30:00","CTA|IE","n/e","2758.44","n/e"
"11/01/2025 14:30:00 - 11/01/2025 15:00:00","CTA|IE","n/e","2762.30","n/e"
"11/01/2025 15:00:00 - 11/01/2025 15:30:00","CTA|IE","n/e","2759.02","n/e"
"11/01/2025 15:30:00 - 11/01/2025 16:00:00","CTA|IE","n/e","2744.78","n/e"
"11/01/2025 16:00:00 - 11/01/2025 16:30:00","CTA|IE","n/e","2721.82","n/e"
"11/01/2025 16:30:00 - 11/01/2025 17:00:00","CTA|IE","n/e","2807.27","n/e"
"11/01/2025 17:00:00 - 11/01/2025 17:30:00","CTA|IE","n/e","2849.52","n/e"
"11/01/2025 17:30:00 - 11/01/2025 18:00:00","CTA|IE","n/e","3008.57","n/e"
"11/01/2025 18:00:00 - 11/01/2025 18:30:00","CTA|IE","n/e","3161.82","n/e"
"11/01/2025 18:30:00 - 11/01/2025 19:00:00","CTA|IE","n/e","3196.10","n/e"
"11/01/2025 19:00:00 - 11/01/2025 19:30:00","CTA|IE","n/e","3170.39","n/e"
"11/01/2025 19:30:00 - 11/01/2025 20:00:00","CTA|IE","n/e","3163.68","n/e"
"11/01/2025 20:00:00 - 11/01/2025 20:30:00","CTA|IE","n/e","3078.70","n/e"
"11/01/2025 20:30:00 - 11/01/2025 21:00:00","CTA|IE","n/e","2969.33","n/e"
"11/01/2025 21:00:00 - 11/01/2025 21:30:00","CTA|IE","n/e","2878.37","n/e"
"11/01/2025 21:30:00 - 11/01/2025 22:00:00","CTA|IE","n/e","2742.42","n/e"
"11/01/2025 22:00:00 - 11/01/2025 22:30:00","CTA|IE","n/e","2795.80","n/e"
"11/01/2025 22:30:00 - 11/01/2025 23:00:00","CTA|IE","n/e","2795.44","n/e"
"11/01/2025 23:00:00 - 11/01/2025 23:30:00","CTA|IE","n/e","2772.06","n/e"
"11/01/2025 23:30:00 - 12/01/2025 00:00:00","CTA|IE","n/e","2733.43","n/e"
"12/01/2025 00:00:00 - 12/01/2025 00:30:00","CTA|IE","n/e","2829.19","n/e"
"12/01/2025 00:30:00 - 12/01/2025 01:00:00","CTA|IE","n/e","2898.95","n/e"
"12/01/2025 01:00:00 - 12/01/2025 01:30:00","CTA|IE","n/e","2889.43","n/e"
"12/01/2025 01:30:00 - 12/01/2025 02:00:00","CTA|IE","n/e","2963.66","n/e"
"12/01/2025 02:00:00 - 12/01/2025 02:30:00","CTA|IE","n/e","2988.07","n/e"
"12/01/2025 02:30:00 - 12/01/2025 03:00:00","CTA|IE","n/e","2919.59","n/e"
"12/01/2025 03:00:00 - 12/01/2025 03:30:00","CTA|IE","n/e","2795.72","n/e"
"12/01/2025 03:30:00 - 12/01/2025 04:00:00","CTA|IE","n/e","2887.26","n/e"
"12/01/2025 04:00:00 - 12/01/2025 04:30:00","CTA|IE","n/e","2781.61","n/e"
"12/01/2025 04:30:00 - 12/01/2025 05:00:00","CTA|IE","n/e","2696.64","n/e"
"12/01/2025 05:00:00 - 12/01/2025 05:30:00","CTA|IE","n/e","2719.63","n/e"
"12/01/2025 05:30:00 - 12/01/2025 06:00:00","CTA|IE","n/e","2610.83","n/e"
"12/01/2025 06:00:00 - 12/01/2025 06:30:00","CTA|IE","n/e","2585.94","n/e"
"12/01/2025 06:30:00 - 12/01/2025 07:00:00","CTA|IE","n/e","2615.04","n/e"
"12/01/2025 07:00:00 - 12/01/2025 07:30:00","CTA|IE","n/e","2711.62","n/e"
"12/01/2025 07:30:00 - 12/01/2025 08:00:00","CTA|IE","n/e","2811.23","n/e"
"12/01/2025 08:00:00 - 12/01/2025 08:30:00","CTA|IE","n/e","2984.75","n/e"
"12/01/2025 08:30:00 - 12/01/2025 09:00:00","CTA|IE","n/e","3046.86","n/e"
"12/01/2025 09:00:00 - 12/01/2025 09:30:00","CTA|IE","n/e","3103.95","n/e"
"12/01/2025 09:30:00 - 12/01/2025 10:00:00","CTA|IE","n/e","3216.82","n/e"
"12/01/2025 10:00:00 - 12/01/2025 10:30:00","CTA|IE","n/e","3292.21","n/e"
"12/01/2025 10:30:00 - 12/01/2025 11:00:00","CTA|IE","n/e","3311.43","n/e"
"12/01/2025 11:00:00 - 12/01/2025 11:30:00","CTA|IE","n/e","3357.51","n/e"
"12/01/2025 11:30:00 - 12/01/2025 12:00:00","CTA|IE","n/e","3425.00","n/e"
"12/01/2025 12:00:00 - 12/01/2025 12:30:00","CTA|IE","n/e","3541.75","n/e"
"12/01/2025 12:30:00 - 12/01/2025 13:00:00","CTA|IE","n/e","3529.37","n/e"
"12/01/2025 13:00:00 - 12/01/2025 13:30:00","CTA|IE","n/e","3622.35","n/e"
