"MTU","Out Area","In Area","Physical Flow (MW)"
"20/09/2025 07:00:00 - 20/09/2025 08:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 07:00:00 - 20/09/2025 08:00:00","BZN|GB","BZN|IE(SEM)","1148.87"
"20/09/2025 08:00:00 - 20/09/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 08:00:00 - 20/09/2025 09:00:00","BZN|GB","BZN|IE(SEM)","1415.67"
"20/09/2025 09:00:00 - 20/09/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 09:00:00 - 20/09/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1491.77"
"20/09/2025 10:00:00 - 20/09/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 10:00:00 - 20/09/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1491.56"
"20/09/2025 11:00:00 - 20/09/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 11:00:00 - 20/09/2025 12:00:00","BZN|GB","BZN|IE(SEM)","1463.88"
"20/09/2025 12:00:00 - 20/09/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 12:00:00 - 20/09/2025 13:00:00","BZN|GB","BZN|IE(SEM)","872.88"
"20/09/2025 13:00:00 - 20/09/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 13:00:00 - 20/09/2025 14:00:00","BZN|GB","BZN|IE(SEM)","389.42"
"20/09/2025 14:00:00 - 20/09/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 14:00:00 - 20/09/2025 15:00:00","BZN|GB","BZN|IE(SEM)","393.47"
"20/09/2025 15:00:00 - 20/09/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 15:00:00 - 20/09/2025 16:00:00","BZN|GB","BZN|IE(SEM)","661.25"
"20/09/2025 16:00:00 - 20/09/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 16:00:00 - 20/09/2025 17:00:00","BZN|GB","BZN|IE(SEM)","679.21"
"20/09/2025 17:00:00 - 20/09/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 17:00:00 - 20/09/2025 18:00:00","BZN|GB","BZN|IE(SEM)","311.22"
"20/09/2025 18:00:00 - 20/09/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 18:00:00 - 20/09/2025 19:00:00","BZN|GB","BZN|IE(SEM)","156.16"
"20/09/2025 19:00:00 - 20/09/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 19:00:00 - 20/09/2025 20:00:00","BZN|GB","BZN|IE(SEM)","8.88"
"20/09/2025 20:00:00 - 20/09/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 20:00:00 - 20/09/2025 21:00:00","BZN|GB","BZN|IE(SEM)","9.65"
"20/09/2025 21:00:00 - 20/09/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 21:00:00 - 20/09/2025 22:00:00","BZN|GB","BZN|IE(SEM)","362.99"
"20/09/2025 22:00:00 - 20/09/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 22:00:00 - 20/09/2025 23:00:00","BZN|GB","BZN|IE(SEM)","421.99"
"20/09/2025 23:00:00 - 21/09/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/09/2025 23:00:00 - 21/09/2025 00:00:00","BZN|GB","BZN|IE(SEM)","433.06"
"21/09/2025 00:00:00 - 21/09/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 00:00:00 - 21/09/2025 01:00:00","BZN|GB","BZN|IE(SEM)","772.55"
"21/09/2025 01:00:00 - 21/09/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 01:00:00 - 21/09/2025 02:00:00","BZN|GB","BZN|IE(SEM)","787.54"
"21/09/2025 02:00:00 - 21/09/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 02:00:00 - 21/09/2025 03:00:00","BZN|GB","BZN|IE(SEM)","745.83"
"21/09/2025 03:00:00 - 21/09/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 03:00:00 - 21/09/2025 04:00:00","BZN|GB","BZN|IE(SEM)","941.73"
"21/09/2025 04:00:00 - 21/09/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 04:00:00 - 21/09/2025 05:00:00","BZN|GB","BZN|IE(SEM)","1100.64"
"21/09/2025 05:00:00 - 21/09/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 05:00:00 - 21/09/2025 06:00:00","BZN|GB","BZN|IE(SEM)","1072.12"
"21/09/2025 06:00:00 - 21/09/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 06:00:00 - 21/09/2025 07:00:00","BZN|GB","BZN|IE(SEM)","1275.08"
"21/09/2025 07:00:00 - 21/09/2025 08:00:00","BZN|IE(SEM)","BZN|GB","N/A"
"21/09/2025 07:00:00 - 21/09/2025 08:00:00","BZN|GB","BZN|IE(SEM)","N/A"
"21/09/2025 08:00:00 - 21/09/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 08:00:00 - 21/09/2025 09:00:00","BZN|GB","BZN|IE(SEM)","1485.79"
"21/09/2025 09:00:00 - 21/09/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 09:00:00 - 21/09/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1491.73"
"21/09/2025 10:00:00 - 21/09/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 10:00:00 - 21/09/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1491.84"
"21/09/2025 11:00:00 - 21/09/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 11:00:00 - 21/09/2025 12:00:00","BZN|GB","BZN|IE(SEM)","1491.93"
"21/09/2025 12:00:00 - 21/09/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 12:00:00 - 21/09/2025 13:00:00","BZN|GB","BZN|IE(SEM)","1491.87"
"21/09/2025 13:00:00 - 21/09/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 13:00:00 - 21/09/2025 14:00:00","BZN|GB","BZN|IE(SEM)","1491.68"
"21/09/2025 14:00:00 - 21/09/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 14:00:00 - 21/09/2025 15:00:00","BZN|GB","BZN|IE(SEM)","1491.51"
"21/09/2025 15:00:00 - 21/09/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 15:00:00 - 21/09/2025 16:00:00","BZN|GB","BZN|IE(SEM)","1491.72"
"21/09/2025 16:00:00 - 21/09/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 16:00:00 - 21/09/2025 17:00:00","BZN|GB","BZN|IE(SEM)","1491.62"
"21/09/2025 17:00:00 - 21/09/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 17:00:00 - 21/09/2025 18:00:00","BZN|GB","BZN|IE(SEM)","1274.60"
"21/09/2025 18:00:00 - 21/09/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 18:00:00 - 21/09/2025 19:00:00","BZN|GB","BZN|IE(SEM)","874.37"
"21/09/2025 19:00:00 - 21/09/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 19:00:00 - 21/09/2025 20:00:00","BZN|GB","BZN|IE(SEM)","1118.63"
"21/09/2025 20:00:00 - 21/09/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 20:00:00 - 21/09/2025 21:00:00","BZN|GB","BZN|IE(SEM)","1391.35"
"21/09/2025 21:00:00 - 21/09/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 21:00:00 - 21/09/2025 22:00:00","BZN|GB","BZN|IE(SEM)","1491.53"
"21/09/2025 22:00:00 - 21/09/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 22:00:00 - 21/09/2025 23:00:00","BZN|GB","BZN|IE(SEM)","1491.69"
"21/09/2025 23:00:00 - 22/09/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/09/2025 23:00:00 - 22/09/2025 00:00:00","BZN|GB","BZN|IE(SEM)","1386.97"
"22/09/2025 00:00:00 - 22/09/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 00:00:00 - 22/09/2025 01:00:00","BZN|GB","BZN|IE(SEM)","1135.38"
"22/09/2025 01:00:00 - 22/09/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 01:00:00 - 22/09/2025 02:00:00","BZN|GB","BZN|IE(SEM)","1080.99"
"22/09/2025 02:00:00 - 22/09/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 02:00:00 - 22/09/2025 03:00:00","BZN|GB","BZN|IE(SEM)","1261.76"
"22/09/2025 03:00:00 - 22/09/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 03:00:00 - 22/09/2025 04:00:00","BZN|GB","BZN|IE(SEM)","1328.80"
"22/09/2025 04:00:00 - 22/09/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 04:00:00 - 22/09/2025 05:00:00","BZN|GB","BZN|IE(SEM)","1318.86"
"22/09/2025 05:00:00 - 22/09/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 05:00:00 - 22/09/2025 06:00:00","BZN|GB","BZN|IE(SEM)","1250.43"
"22/09/2025 06:00:00 - 22/09/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 06:00:00 - 22/09/2025 07:00:00","BZN|GB","BZN|IE(SEM)","1325.38"
"22/09/2025 07:00:00 - 22/09/2025 08:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 07:00:00 - 22/09/2025 08:00:00","BZN|GB","BZN|IE(SEM)","1156.53"
"22/09/2025 08:00:00 - 22/09/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 08:00:00 - 22/09/2025 09:00:00","BZN|GB","BZN|IE(SEM)","1053.79"
"22/09/2025 09:00:00 - 22/09/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 09:00:00 - 22/09/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1186.44"
"22/09/2025 10:00:00 - 22/09/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 10:00:00 - 22/09/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1313.47"
"22/09/2025 11:00:00 - 22/09/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 11:00:00 - 22/09/2025 12:00:00","BZN|GB","BZN|IE(SEM)","1202.68"
"22/09/2025 12:00:00 - 22/09/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 12:00:00 - 22/09/2025 13:00:00","BZN|GB","BZN|IE(SEM)","1374.13"
"22/09/2025 13:00:00 - 22/09/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 13:00:00 - 22/09/2025 14:00:00","BZN|GB","BZN|IE(SEM)","1413.17"
"22/09/2025 14:00:00 - 22/09/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 14:00:00 - 22/09/2025 15:00:00","BZN|GB","BZN|IE(SEM)","1490.90"
"22/09/2025 15:00:00 - 22/09/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 15:00:00 - 22/09/2025 16:00:00","BZN|GB","BZN|IE(SEM)","1491.71"
"22/09/2025 16:00:00 - 22/09/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 16:00:00 - 22/09/2025 17:00:00","BZN|GB","BZN|IE(SEM)","1491.96"
"22/09/2025 17:00:00 - 22/09/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 17:00:00 - 22/09/2025 18:00:00","BZN|GB","BZN|IE(SEM)","1491.69"
"22/09/2025 18:00:00 - 22/09/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 18:00:00 - 22/09/2025 19:00:00","BZN|GB","BZN|IE(SEM)","1491.72"
"22/09/2025 19:00:00 - 22/09/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 19:00:00 - 22/09/2025 20:00:00","BZN|GB","BZN|IE(SEM)","1491.64"
"22/09/2025 20:00:00 - 22/09/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 20:00:00 - 22/09/2025 21:00:00","BZN|GB","BZN|IE(SEM)","1491.77"
"22/09/2025 21:00:00 - 22/09/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 21:00:00 - 22/09/2025 22:00:00","BZN|GB","BZN|IE(SEM)","1491.67"
"22/09/2025 22:00:00 - 22/09/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 22:00:00 - 22/09/2025 23:00:00","BZN|GB","BZN|IE(SEM)","1491.65"
"22/09/2025 23:00:00 - 23/09/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"22/09/2025 23:00:00 - 23/09/2025 00:00:00","BZN|GB","BZN|IE(SEM)","1367.92"
"23/09/2025 00:00:00 - 23/09/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 00:00:00 - 23/09/2025 01:00:00","BZN|GB","BZN|IE(SEM)","964.41"
"23/09/2025 01:00:00 - 23/09/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 01:00:00 - 23/09/2025 02:00:00","BZN|GB","BZN|IE(SEM)","957.69"
"23/09/2025 02:00:00 - 23/09/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 02:00:00 - 23/09/2025 03:00:00","BZN|GB","BZN|IE(SEM)","935.86"
"23/09/2025 03:00:00 - 23/09/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 03:00:00 - 23/09/2025 04:00:00","BZN|GB","BZN|IE(SEM)","950.94"
"23/09/2025 04:00:00 - 23/09/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 04:00:00 - 23/09/2025 05:00:00","BZN|GB","BZN|IE(SEM)","926.49"
"23/09/2025 05:00:00 - 23/09/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 05:00:00 - 23/09/2025 06:00:00","BZN|GB","BZN|IE(SEM)","729.28"
"23/09/2025 06:00:00 - 23/09/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 06:00:00 - 23/09/2025 07:00:00","BZN|GB","BZN|IE(SEM)","711.85"
"23/09/2025 07:00:00 - 23/09/2025 08:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 07:00:00 - 23/09/2025 08:00:00","BZN|GB","BZN|IE(SEM)","859.43"
"23/09/2025 08:00:00 - 23/09/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 08:00:00 - 23/09/2025 09:00:00","BZN|GB","BZN|IE(SEM)","1288.38"
"23/09/2025 09:00:00 - 23/09/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 09:00:00 - 23/09/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1481.26"
"23/09/2025 10:00:00 - 23/09/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 10:00:00 - 23/09/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1491.66"
"23/09/2025 11:00:00 - 23/09/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 11:00:00 - 23/09/2025 12:00:00","BZN|GB","BZN|IE(SEM)","1389.02"
"23/09/2025 12:00:00 - 23/09/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 12:00:00 - 23/09/2025 13:00:00","BZN|GB","BZN|IE(SEM)","1303.23"
"23/09/2025 13:00:00 - 23/09/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 13:00:00 - 23/09/2025 14:00:00","BZN|GB","BZN|IE(SEM)","1318.89"
"23/09/2025 14:00:00 - 23/09/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 14:00:00 - 23/09/2025 15:00:00","BZN|GB","BZN|IE(SEM)","1252.87"
"23/09/2025 15:00:00 - 23/09/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 15:00:00 - 23/09/2025 16:00:00","BZN|GB","BZN|IE(SEM)","1214.38"
"23/09/2025 16:00:00 - 23/09/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 16:00:00 - 23/09/2025 17:00:00","BZN|GB","BZN|IE(SEM)","1234.95"
"23/09/2025 17:00:00 - 23/09/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 17:00:00 - 23/09/2025 18:00:00","BZN|GB","BZN|IE(SEM)","1433.00"
"23/09/2025 18:00:00 - 23/09/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 18:00:00 - 23/09/2025 19:00:00","BZN|GB","BZN|IE(SEM)","1440.22"
"23/09/2025 19:00:00 - 23/09/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 19:00:00 - 23/09/2025 20:00:00","BZN|GB","BZN|IE(SEM)","1365.43"
"23/09/2025 20:00:00 - 23/09/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 20:00:00 - 23/09/2025 21:00:00","BZN|GB","BZN|IE(SEM)","1461.43"
"23/09/2025 21:00:00 - 23/09/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 21:00:00 - 23/09/2025 22:00:00","BZN|GB","BZN|IE(SEM)","1491.80"
"23/09/2025 22:00:00 - 23/09/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 22:00:00 - 23/09/2025 23:00:00","BZN|GB","BZN|IE(SEM)","1486.57"
"23/09/2025 23:00:00 - 24/09/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"23/09/2025 23:00:00 - 24/09/2025 00:00:00","BZN|GB","BZN|IE(SEM)","1255.59"
"24/09/2025 00:00:00 - 24/09/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 00:00:00 - 24/09/2025 01:00:00","BZN|GB","BZN|IE(SEM)","852.39"
"24/09/2025 01:00:00 - 24/09/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 01:00:00 - 24/09/2025 02:00:00","BZN|GB","BZN|IE(SEM)","703.89"
"24/09/2025 02:00:00 - 24/09/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 02:00:00 - 24/09/2025 03:00:00","BZN|GB","BZN|IE(SEM)","818.93"
"24/09/2025 03:00:00 - 24/09/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 03:00:00 - 24/09/2025 04:00:00","BZN|GB","BZN|IE(SEM)","764.01"
"24/09/2025 04:00:00 - 24/09/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 04:00:00 - 24/09/2025 05:00:00","BZN|GB","BZN|IE(SEM)","720.16"
"24/09/2025 05:00:00 - 24/09/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 05:00:00 - 24/09/2025 06:00:00","BZN|GB","BZN|IE(SEM)","732.72"
"24/09/2025 06:00:00 - 24/09/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 06:00:00 - 24/09/2025 07:00:00","BZN|GB","BZN|IE(SEM)","639.68"
"24/09/2025 07:00:00 - 24/09/2025 08:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 07:00:00 - 24/09/2025 08:00:00","BZN|GB","BZN|IE(SEM)","939.88"
"24/09/2025 08:00:00 - 24/09/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 08:00:00 - 24/09/2025 09:00:00","BZN|GB","BZN|IE(SEM)","1416.58"
"24/09/2025 09:00:00 - 24/09/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 09:00:00 - 24/09/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1491.82"
"24/09/2025 10:00:00 - 24/09/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 10:00:00 - 24/09/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1459.19"
"24/09/2025 11:00:00 - 24/09/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 11:00:00 - 24/09/2025 12:00:00","BZN|GB","BZN|IE(SEM)","1476.26"
"24/09/2025 12:00:00 - 24/09/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 12:00:00 - 24/09/2025 13:00:00","BZN|GB","BZN|IE(SEM)","1277.80"
"24/09/2025 13:00:00 - 24/09/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 13:00:00 - 24/09/2025 14:00:00","BZN|GB","BZN|IE(SEM)","1021.71"
"24/09/2025 14:00:00 - 24/09/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 14:00:00 - 24/09/2025 15:00:00","BZN|GB","BZN|IE(SEM)","1050.67"
"24/09/2025 15:00:00 - 24/09/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 15:00:00 - 24/09/2025 16:00:00","BZN|GB","BZN|IE(SEM)","1105.56"
"24/09/2025 16:00:00 - 24/09/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 16:00:00 - 24/09/2025 17:00:00","BZN|GB","BZN|IE(SEM)","1112.52"
"24/09/2025 17:00:00 - 24/09/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 17:00:00 - 24/09/2025 18:00:00","BZN|GB","BZN|IE(SEM)","1259.30"
"24/09/2025 18:00:00 - 24/09/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 18:00:00 - 24/09/2025 19:00:00","BZN|GB","BZN|IE(SEM)","1488.92"
"24/09/2025 19:00:00 - 24/09/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 19:00:00 - 24/09/2025 20:00:00","BZN|GB","BZN|IE(SEM)","1491.76"
"24/09/2025 20:00:00 - 24/09/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 20:00:00 - 24/09/2025 21:00:00","BZN|GB","BZN|IE(SEM)","1491.87"
"24/09/2025 21:00:00 - 24/09/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 21:00:00 - 24/09/2025 22:00:00","BZN|GB","BZN|IE(SEM)","1491.78"
"24/09/2025 22:00:00 - 24/09/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 22:00:00 - 24/09/2025 23:00:00","BZN|GB","BZN|IE(SEM)","1401.78"
"24/09/2025 23:00:00 - 25/09/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"24/09/2025 23:00:00 - 25/09/2025 00:00:00","BZN|GB","BZN|IE(SEM)","867.31"
"25/09/2025 00:00:00 - 25/09/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 00:00:00 - 25/09/2025 01:00:00","BZN|GB","BZN|IE(SEM)","615.44"
"25/09/2025 01:00:00 - 25/09/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 01:00:00 - 25/09/2025 02:00:00","BZN|GB","BZN|IE(SEM)","558.28"
"25/09/2025 02:00:00 - 25/09/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 02:00:00 - 25/09/2025 03:00:00","BZN|GB","BZN|IE(SEM)","739.11"
"25/09/2025 03:00:00 - 25/09/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 03:00:00 - 25/09/2025 04:00:00","BZN|GB","BZN|IE(SEM)","838.29"
"25/09/2025 04:00:00 - 25/09/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 04:00:00 - 25/09/2025 05:00:00","BZN|GB","BZN|IE(SEM)","860.53"
"25/09/2025 05:00:00 - 25/09/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 05:00:00 - 25/09/2025 06:00:00","BZN|GB","BZN|IE(SEM)","652.69"
"25/09/2025 06:00:00 - 25/09/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 06:00:00 - 25/09/2025 07:00:00","BZN|GB","BZN|IE(SEM)","528.50"
"25/09/2025 07:00:00 - 25/09/2025 08:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 07:00:00 - 25/09/2025 08:00:00","BZN|GB","BZN|IE(SEM)","851.18"
"25/09/2025 08:00:00 - 25/09/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 08:00:00 - 25/09/2025 09:00:00","BZN|GB","BZN|IE(SEM)","1348.76"
"25/09/2025 09:00:00 - 25/09/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 09:00:00 - 25/09/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1491.76"
"25/09/2025 10:00:00 - 25/09/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 10:00:00 - 25/09/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1426.95"
"25/09/2025 11:00:00 - 25/09/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 11:00:00 - 25/09/2025 12:00:00","BZN|GB","BZN|IE(SEM)","998.13"
"25/09/2025 12:00:00 - 25/09/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 12:00:00 - 25/09/2025 13:00:00","BZN|GB","BZN|IE(SEM)","597.87"
"25/09/2025 13:00:00 - 25/09/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 13:00:00 - 25/09/2025 14:00:00","BZN|GB","BZN|IE(SEM)","695.96"
"25/09/2025 14:00:00 - 25/09/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 14:00:00 - 25/09/2025 15:00:00","BZN|GB","BZN|IE(SEM)","519.91"
"25/09/2025 15:00:00 - 25/09/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 15:00:00 - 25/09/2025 16:00:00","BZN|GB","BZN|IE(SEM)","434.60"
"25/09/2025 16:00:00 - 25/09/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 16:00:00 - 25/09/2025 17:00:00","BZN|GB","BZN|IE(SEM)","315.29"
"25/09/2025 17:00:00 - 25/09/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"25/09/2025 17:00:00 - 25/09/2025 18:00:00","BZN|GB","BZN|IE(SEM)","386.94"
