Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-03-13T12:30:00.000000,Great Britain,Great Britain,GB,175.9,258.12,53.58,39.43, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T12:35:00.000000,Great Britain,Great Britain,GB,175.9,258.12,53.58,39.43, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T12:40:00.000000,Great Britain,Great Britain,GB,175.9,258.12,53.58,39.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T12:45:00.000000,Great Britain,Great Britain,GB,175.75,257.94,53.61,39.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T12:50:00.000000,Great Britain,Great Britain,GB,175.75,257.95,53.61,39.49, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T12:55:00.000000,Great Britain,Great Britain,GB,175.75,257.95,53.61,39.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T13:00:00.000000,Great Britain,Great Britain,GB,177.14,259.34,53.11,38.37, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T13:05:00.000000,Great Britain,Great Britain,GB,177.14,259.34,53.11,38.37,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T13:10:00.000000,Great Britain,Great Britain,GB,177.14,259.35,53.11,38.36, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T13:15:00.000000,Great Britain,Great Britain,GB,177.2,259.4,53.1,38.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T13:20:00.000000,Great Britain,Great Britain,GB,177.2,259.4,53.1,38.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T13:25:00.000000,Great Britain,Great Britain,GB,177.2,259.4,53.1,38.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T13:30:00.000000,Great Britain,Great Britain,GB,181.39,264.05,52.08,37.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T13:35:00.000000,Great Britain,Great Britain,GB,181.39,264.05,52.08,37.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T13:40:00.000000,Great Britain,Great Britain,GB,181.39,264.05,52.08,37.0, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T13:45:00.000000,Great Britain,Great Britain,GB,181.52,264.21,52.05,36.98, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T13:50:00.000000,Great Britain,Great Britain,GB,181.52,264.21,52.05,36.98, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T13:55:00.000000,Great Britain,Great Britain,GB,181.52,264.21,52.05,36.98, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:00:00.000000,Great Britain,Great Britain,GB,186.26,270.95,50.59,35.53, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:05:00.000000,Great Britain,Great Britain,GB,186.26,270.95,50.59,35.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T14:10:00.000000,Great Britain,Great Britain,GB,186.26,270.95,50.59,35.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T14:15:00.000000,Great Britain,Great Britain,GB,186.28,270.96,50.58,35.49, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:20:00.000000,Great Britain,Great Britain,GB,186.28,270.96,50.58,35.49, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:25:00.000000,Great Britain,Great Britain,GB,186.28,270.96,50.58,35.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T14:30:00.000000,Great Britain,Great Britain,GB,185.77,270.91,50.69,35.18, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:35:00.000000,Great Britain,Great Britain,GB,185.77,270.91,50.69,35.18, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:40:00.000000,Great Britain,Great Britain,GB,185.77,270.91,50.69,35.18, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:45:00.000000,Great Britain,Great Britain,GB,185.81,270.96,50.68,35.19, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:50:00.000000,Great Britain,Great Britain,GB,185.81,270.96,50.68,35.19, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T14:55:00.000000,Great Britain,Great Britain,GB,185.81,270.96,50.68,35.19, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:00:00.000000,Great Britain,Great Britain,GB,191.28,277.87,48.95,32.94, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:05:00.000000,Great Britain,Great Britain,GB,191.28,277.87,48.95,32.94, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:10:00.000000,Great Britain,Great Britain,GB,191.28,277.87,48.95,32.94, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:15:00.000000,Great Britain,Great Britain,GB,191.34,277.93,48.94,32.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T15:20:00.000000,Great Britain,Great Britain,GB,191.34,277.93,48.94,32.96, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:25:00.000000,Great Britain,Great Britain,GB,191.34,277.93,48.94,32.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T15:30:00.000000,Great Britain,Great Britain,GB,202.27,291.43,45.91,29.8, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:35:00.000000,Great Britain,Great Britain,GB,202.27,291.43,45.91,29.8, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:40:00.000000,Great Britain,Great Britain,GB,202.27,291.43,45.91,29.8, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:45:00.000000,Great Britain,Great Britain,GB,202.38,291.56,45.89,29.77, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T15:50:00.000000,Great Britain,Great Britain,GB,202.38,291.56,45.89,29.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T15:55:00.000000,Great Britain,Great Britain,GB,202.38,291.56,45.89,29.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T16:00:00.000000,Great Britain,Great Britain,GB,209.38,299.57,44.15,27.86, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T16:05:00.000000,Great Britain,Great Britain,GB,209.38,299.57,44.15,27.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T16:10:00.000000,Great Britain,Great Britain,GB,209.38,299.57,44.15,27.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T16:15:00.000000,Great Britain,Great Britain,GB,209.43,299.62,44.14,27.85,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T16:20:00.000000,Great Britain,Great Britain,GB,209.43,299.62,44.14,27.85, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T16:25:00.000000,Great Britain,Great Britain,GB,209.43,299.62,44.14,27.85, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T16:30:00.000000,Great Britain,Great Britain,GB,215.8,306.99,42.8,26.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T16:35:00.000000,Great Britain,Great Britain,GB,215.8,306.99,42.8,26.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T16:40:00.000000,Great Britain,Great Britain,GB,215.8,306.99,42.8,26.53, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T16:45:00.000000,Great Britain,Great Britain,GB,215.87,307.07,42.78,26.5,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T16:50:00.000000,Great Britain,Great Britain,GB,215.87,307.07,42.78,26.5, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T16:55:00.000000,Great Britain,Great Britain,GB,215.87,307.07,42.78,26.5, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:00:00.000000,Great Britain,Great Britain,GB,223.5,316.22,41.04,25.31, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:05:00.000000,Great Britain,Great Britain,GB,223.5,316.22,41.04,25.31,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T17:10:00.000000,Great Britain,Great Britain,GB,223.5,316.22,41.04,25.31, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:15:00.000000,Great Britain,Great Britain,GB,223.63,316.39,41.0,25.27,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T17:20:00.000000,Great Britain,Great Britain,GB,223.63,316.39,41.0,25.27, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:25:00.000000,Great Britain,Great Britain,GB,223.63,316.39,41.0,25.27,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T17:30:00.000000,Great Britain,Great Britain,GB,231.43,325.31,39.62,24.33, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:35:00.000000,Great Britain,Great Britain,GB,231.43,325.31,39.62,24.33, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:40:00.000000,Great Britain,Great Britain,GB,231.43,325.31,39.62,24.33, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:45:00.000000,Great Britain,Great Britain,GB,231.52,325.42,39.6,24.31, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T17:50:00.000000,Great Britain,Great Britain,GB,231.52,325.42,39.6,24.31,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T17:55:00.000000,Great Britain,Great Britain,GB,231.52,325.42,39.6,24.31,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:00:00.000000,Great Britain,Great Britain,GB,239.95,335.27,38.37,24.58, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T18:05:00.000000,Great Britain,Great Britain,GB,239.96,335.29,38.37,24.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:10:00.000000,Great Britain,Great Britain,GB,239.96,335.29,38.37,24.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:15:00.000000,Great Britain,Great Britain,GB,239.98,335.32,38.36,24.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:20:00.000000,Great Britain,Great Britain,GB,239.98,335.31,38.36,24.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:25:00.000000,Great Britain,Great Britain,GB,239.98,335.31,38.36,24.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:30:00.000000,Great Britain,Great Britain,GB,241.03,336.6,38.06,24.46,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:35:00.000000,Great Britain,Great Britain,GB,241.03,336.6,38.06,24.46,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:40:00.000000,Great Britain,Great Britain,GB,241.03,336.6,38.06,24.46, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T18:45:00.000000,Great Britain,Great Britain,GB,241.15,336.74,38.04,24.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:50:00.000000,Great Britain,Great Britain,GB,241.15,336.74,38.04,24.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T18:55:00.000000,Great Britain,Great Britain,GB,241.15,336.74,38.04,24.43, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T19:00:00.000000,Great Britain,Great Britain,GB,237.15,331.87,38.64,23.68, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T19:05:00.000000,Great Britain,Great Britain,GB,237.12,331.84,38.64,23.69, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T19:10:00.000000,Great Britain,Great Britain,GB,237.12,331.84,38.64,23.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:15:00.000000,Great Britain,Great Britain,GB,237.08,331.79,38.65,23.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:20:00.000000,Great Britain,Great Britain,GB,237.08,331.79,38.65,23.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:25:00.000000,Great Britain,Great Britain,GB,237.08,331.79,38.65,23.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:30:00.000000,Great Britain,Great Britain,GB,233.14,327.17,39.54,24.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:35:00.000000,Great Britain,Great Britain,GB,233.14,327.17,39.54,24.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:40:00.000000,Great Britain,Great Britain,GB,233.14,327.18,39.54,24.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:45:00.000000,Great Britain,Great Britain,GB,233.12,327.15,39.54,24.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T19:50:00.000000,Great Britain,Great Britain,GB,233.12,327.16,39.54,24.11, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T19:55:00.000000,Great Britain,Great Britain,GB,233.13,327.16,39.54,24.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:00:00.000000,Great Britain,Great Britain,GB,232.43,327.15,39.18,23.38,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:05:00.000000,Great Britain,Great Britain,GB,232.45,327.17,39.17,23.37,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:10:00.000000,Great Britain,Great Britain,GB,232.45,327.17,39.17,23.37,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:15:00.000000,Great Britain,Great Britain,GB,232.5,327.23,39.17,23.36, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T20:20:00.000000,Great Britain,Great Britain,GB,232.51,327.24,39.17,23.36, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T20:25:00.000000,Great Britain,Great Britain,GB,232.5,327.24,39.17,23.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:30:00.000000,Great Britain,Great Britain,GB,229.92,324.53,39.62,23.5,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:35:00.000000,Great Britain,Great Britain,GB,229.92,324.53,39.62,23.5,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:40:00.000000,Great Britain,Great Britain,GB,229.92,324.53,39.62,23.5,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:45:00.000000,Great Britain,Great Britain,GB,230.0,324.63,39.61,23.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:50:00.000000,Great Britain,Great Britain,GB,230.0,324.64,39.61,23.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T20:55:00.000000,Great Britain,Great Britain,GB,229.99,324.62,39.61,23.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T21:00:00.000000,Great Britain,Great Britain,GB,236.62,333.8,37.9,23.44,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T21:05:00.000000,Great Britain,Great Britain,GB,236.62,333.8,37.9,23.44,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T21:10:00.000000,Great Britain,Great Britain,GB,236.6,333.78,37.9,23.44,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T21:15:00.000000,Great Britain,Great Britain,GB,236.78,333.99,37.87,23.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T21:20:00.000000,Great Britain,Great Britain,GB,236.78,333.99,37.87,23.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T21:25:00.000000,Great Britain,Great Britain,GB,236.78,334.0,37.87,23.41, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T21:30:00.000000,Great Britain,Great Britain,GB,237.42,335.59,37.2,22.38, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T21:35:00.000000,Great Britain,Great Britain,GB,237.42,335.58,37.2,22.38, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T21:40:00.000000,Great Britain,Great Britain,GB,237.41,335.58,37.2,22.38, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T21:45:00.000000,Great Britain,Great Britain,GB,237.4,335.57,37.21,22.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T21:50:00.000000,Great Britain,Great Britain,GB,237.4,335.57,37.21,22.39, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T21:55:00.000000,Great Britain,Great Britain,GB,237.4,335.56,37.21,22.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:00:00.000000,Great Britain,Great Britain,GB,233.76,331.49,38.06,23.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:05:00.000000,Great Britain,Great Britain,GB,233.77,331.51,38.06,23.02, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T22:10:00.000000,Great Britain,Great Britain,GB,233.78,331.51,38.06,23.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:15:00.000000,Great Britain,Great Britain,GB,233.8,331.53,38.06,23.01, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T22:20:00.000000,Great Britain,Great Britain,GB,233.8,331.53,38.06,23.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:25:00.000000,Great Britain,Great Britain,GB,233.79,331.53,38.06,23.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:30:00.000000,Great Britain,Great Britain,GB,227.11,324.05,39.98,24.02, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T22:35:00.000000,Great Britain,Great Britain,GB,227.11,324.05,39.98,24.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:40:00.000000,Great Britain,Great Britain,GB,227.11,324.05,39.98,24.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:45:00.000000,Great Britain,Great Britain,GB,227.07,324.01,39.99,24.03,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:50:00.000000,Great Britain,Great Britain,GB,227.07,324.01,39.99,24.03,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T22:55:00.000000,Great Britain,Great Britain,GB,227.07,324.01,39.99,24.03, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T23:00:00.000000,Great Britain,Great Britain,GB,212.74,306.33,43.58,24.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:05:00.000000,Great Britain,Great Britain,GB,212.56,306.09,43.62,24.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:10:00.000000,Great Britain,Great Britain,GB,212.56,306.09,43.62,24.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:15:00.000000,Great Britain,Great Britain,GB,212.57,306.1,43.63,24.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:20:00.000000,Great Britain,Great Britain,GB,212.6,306.14,43.62,24.62, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T23:25:00.000000,Great Britain,Great Britain,GB,212.6,306.14,43.62,24.62,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:30:00.000000,Great Britain,Great Britain,GB,205.12,297.27,45.65,25.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:35:00.000000,Great Britain,Great Britain,GB,205.09,297.24,45.65,25.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:40:00.000000,Great Britain,Great Britain,GB,205.09,297.24,45.65,25.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:45:00.000000,Great Britain,Great Britain,GB,205.08,297.23,45.66,25.69, nationalgrideso.com; elexon.co.uk,false,""
2025-03-13T23:50:00.000000,Great Britain,Great Britain,GB,205.08,297.23,45.66,25.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-13T23:55:00.000000,Great Britain,Great Britain,GB,205.08,297.24,45.66,25.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T00:00:00.000000,Great Britain,Great Britain,GB,202.3,293.49,46.41,25.52, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T00:05:00.000000,Great Britain,Great Britain,GB,202.36,293.55,46.4,25.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T00:10:00.000000,Great Britain,Great Britain,GB,202.36,293.55,46.4,25.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T00:15:00.000000,Great Britain,Great Britain,GB,202.39,293.59,46.4,25.53, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T00:20:00.000000,Great Britain,Great Britain,GB,202.38,293.58,46.4,25.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T00:25:00.000000,Great Britain,Great Britain,GB,202.38,293.58,46.4,25.53, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T00:30:00.000000,Great Britain,Great Britain,GB,200.43,291.0,46.98,26.1, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T00:35:00.000000,Great Britain,Great Britain,GB,200.41,290.97,46.98,26.1, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T00:40:00.000000,Great Britain,Great Britain,GB,200.41,290.97,46.98,26.1, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T00:45:00.000000,Great Britain,Great Britain,GB,200.33,290.86,47.01,26.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T00:50:00.000000,Great Britain,Great Britain,GB,200.33,290.86,47.01,26.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T00:55:00.000000,Great Britain,Great Britain,GB,200.33,290.86,47.01,26.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T01:00:00.000000,Great Britain,Great Britain,GB,199.18,289.26,47.35,26.78, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T01:05:00.000000,Great Britain,Great Britain,GB,199.2,289.28,47.34,26.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T01:10:00.000000,Great Britain,Great Britain,GB,199.2,289.28,47.34,26.77, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T01:15:00.000000,Great Britain,Great Britain,GB,199.27,289.37,47.32,26.79, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T01:20:00.000000,Great Britain,Great Britain,GB,199.26,289.37,47.33,26.79,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-14T01:25:00.000000,Great Britain,Great Britain,GB,199.26,289.37,47.33,26.79, nationalgrideso.com; elexon.co.uk,false,""
2025-03-14T01:30:00.000000,Great Britain,Great Britain,GB,197.14,286.89,47.74,26.99, nationalgrideso.com; elexon.co.uk,false,""
