"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"21/07/2025 19:00 - 21/07/2025 19:30","CTA|NIE","950.00","N/A"
"21/07/2025 19:30 - 21/07/2025 20:00","CTA|NIE","927.00","N/A"
"21/07/2025 20:00 - 21/07/2025 20:30","CTA|NIE","889.00","N/A"
"21/07/2025 20:30 - 21/07/2025 21:00","CTA|NIE","860.00","N/A"
"21/07/2025 21:00 - 21/07/2025 21:30","CTA|NIE","829.00","N/A"
"21/07/2025 21:30 - 21/07/2025 22:00","CTA|NIE","812.00","N/A"
"21/07/2025 22:00 - 21/07/2025 22:30","CTA|NIE","798.00","N/A"
"21/07/2025 22:30 - 21/07/2025 23:00","CTA|NIE","775.00","N/A"
"21/07/2025 23:00 - 21/07/2025 23:30","CTA|NIE","765.00","N/A"
"21/07/2025 23:30 - 22/07/2025 00:00","CTA|NIE","731.00","N/A"
"22/07/2025 00:00 - 22/07/2025 00:30","CTA|NIE","676.00","N/A"
"22/07/2025 00:30 - 22/07/2025 01:00","CTA|NIE","636.00","N/A"
"22/07/2025 01:00 - 22/07/2025 01:30","CTA|NIE","595.00","769.32"
"22/07/2025 01:30 - 22/07/2025 02:00","CTA|NIE","564.00","726.47"
"22/07/2025 02:00 - 22/07/2025 02:30","CTA|NIE","546.00","671.92"
"22/07/2025 02:30 - 22/07/2025 03:00","CTA|NIE","532.00","618.88"
"22/07/2025 03:00 - 22/07/2025 03:30","CTA|NIE","521.00","591.00"
"22/07/2025 03:30 - 22/07/2025 04:00","CTA|NIE","533.00","568.60"
"22/07/2025 04:00 - 22/07/2025 04:30","CTA|NIE","520.00","556.29"
"22/07/2025 04:30 - 22/07/2025 05:00","CTA|NIE","519.00","546.23"
"22/07/2025 05:00 - 22/07/2025 05:30","CTA|NIE","509.00","550.19"
"22/07/2025 05:30 - 22/07/2025 06:00","CTA|NIE","518.00","535.50"
"22/07/2025 06:00 - 22/07/2025 06:30","CTA|NIE","524.00","528.64"
"22/07/2025 06:30 - 22/07/2025 07:00","CTA|NIE","531.00","521.62"
"22/07/2025 07:00 - 22/07/2025 07:30","CTA|NIE","570.00","521.45"
"22/07/2025 07:30 - 22/07/2025 08:00","CTA|NIE","623.00","521.02"
"22/07/2025 08:00 - 22/07/2025 08:30","CTA|NIE","681.00","532.06"
"22/07/2025 08:30 - 22/07/2025 09:00","CTA|NIE","761.00","569.37"
"22/07/2025 09:00 - 22/07/2025 09:30","CTA|NIE","817.00","629.14"
"22/07/2025 09:30 - 22/07/2025 10:00","CTA|NIE","862.00","692.48"
"22/07/2025 10:00 - 22/07/2025 10:30","CTA|NIE","883.00","757.38"
"22/07/2025 10:30 - 22/07/2025 11:00","CTA|NIE","892.00","786.70"
"22/07/2025 11:00 - 22/07/2025 11:30","CTA|NIE","886.00","827.56"
"22/07/2025 11:30 - 22/07/2025 12:00","CTA|NIE","891.00","843.56"
"22/07/2025 12:00 - 22/07/2025 12:30","CTA|NIE","901.00","858.95"
"22/07/2025 12:30 - 22/07/2025 13:00","CTA|NIE","897.00","850.50"
"22/07/2025 13:00 - 22/07/2025 13:30","CTA|NIE","906.00","849.18"
"22/07/2025 13:30 - 22/07/2025 14:00","CTA|NIE","907.00","842.54"
"22/07/2025 14:00 - 22/07/2025 14:30","CTA|NIE","900.00","837.11"
"22/07/2025 14:30 - 22/07/2025 15:00","CTA|NIE","888.00","847.32"
"22/07/2025 15:00 - 22/07/2025 15:30","CTA|NIE","883.00","850.70"
"22/07/2025 15:30 - 22/07/2025 16:00","CTA|NIE","891.00","852.63"
"22/07/2025 16:00 - 22/07/2025 16:30","CTA|NIE","893.00","829.49"
"22/07/2025 16:30 - 22/07/2025 17:00","CTA|NIE","894.00","819.12"
"22/07/2025 17:00 - 22/07/2025 17:30","CTA|NIE","898.00","815.16"
"22/07/2025 17:30 - 22/07/2025 18:00","CTA|NIE","931.00","815.87"
"22/07/2025 18:00 - 22/07/2025 18:30","CTA|NIE","954.00","818.66"
"22/07/2025 18:30 - 22/07/2025 19:00","CTA|NIE","969.00","833.39"
"22/07/2025 19:00 - 22/07/2025 19:30","CTA|NIE","955.00","861.81"
"22/07/2025 19:30 - 22/07/2025 20:00","CTA|NIE","925.00","875.74"
"22/07/2025 20:00 - 22/07/2025 20:30","CTA|NIE","889.00","900.21"
"22/07/2025 20:30 - 22/07/2025 21:00","CTA|NIE","867.00","907.65"
"22/07/2025 21:00 - 22/07/2025 21:30","CTA|NIE","848.00","885.46"
"22/07/2025 21:30 - 22/07/2025 22:00","CTA|NIE","836.00","874.70"
"22/07/2025 22:00 - 22/07/2025 22:30","CTA|NIE","833.00","858.93"
"22/07/2025 22:30 - 22/07/2025 23:00","CTA|NIE","816.00","844.85"
"22/07/2025 23:00 - 22/07/2025 23:30","CTA|NIE","809.00","835.14"
"22/07/2025 23:30 - 23/07/2025 00:00","CTA|NIE","777.00","815.12"
"23/07/2025 00:00 - 23/07/2025 00:30","CTA|NIE","729.00","791.47"
"23/07/2025 00:30 - 23/07/2025 01:00","CTA|NIE","676.00","769.46"
"23/07/2025 01:00 - 23/07/2025 01:30","CTA|NIE","632.00","N/A"
"23/07/2025 01:30 - 23/07/2025 02:00","CTA|NIE","600.00","N/A"
"23/07/2025 02:00 - 23/07/2025 02:30","CTA|NIE","576.00","N/A"
"23/07/2025 02:30 - 23/07/2025 03:00","CTA|NIE","568.00","N/A"
"23/07/2025 03:00 - 23/07/2025 03:30","CTA|NIE","557.00","N/A"
"23/07/2025 03:30 - 23/07/2025 04:00","CTA|NIE","568.00","N/A"
"23/07/2025 04:00 - 23/07/2025 04:30","CTA|NIE","555.00","N/A"
"23/07/2025 04:30 - 23/07/2025 05:00","CTA|NIE","547.00","N/A"
"23/07/2025 05:00 - 23/07/2025 05:30","CTA|NIE","540.00","N/A"
"23/07/2025 05:30 - 23/07/2025 06:00","CTA|NIE","537.00","N/A"
"23/07/2025 06:00 - 23/07/2025 06:30","CTA|NIE","537.00","N/A"
"23/07/2025 06:30 - 23/07/2025 07:00","CTA|NIE","545.00","N/A"
"23/07/2025 07:00 - 23/07/2025 07:30","CTA|NIE","575.00","N/A"
"23/07/2025 07:30 - 23/07/2025 08:00","CTA|NIE","633.00","N/A"
"23/07/2025 08:00 - 23/07/2025 08:30","CTA|NIE","692.00","N/A"
"23/07/2025 08:30 - 23/07/2025 09:00","CTA|NIE","767.00","N/A"
"23/07/2025 09:00 - 23/07/2025 09:30","CTA|NIE","821.00","N/A"
"23/07/2025 09:30 - 23/07/2025 10:00","CTA|NIE","869.00","N/A"
"23/07/2025 10:00 - 23/07/2025 10:30","CTA|NIE","891.00","N/A"
"23/07/2025 10:30 - 23/07/2025 11:00","CTA|NIE","899.00","N/A"
"23/07/2025 11:00 - 23/07/2025 11:30","CTA|NIE","900.00","N/A"
"23/07/2025 11:30 - 23/07/2025 12:00","CTA|NIE","907.00","N/A"
"23/07/2025 12:00 - 23/07/2025 12:30","CTA|NIE","916.00","N/A"
"23/07/2025 12:30 - 23/07/2025 13:00","CTA|NIE","912.00","N/A"
"23/07/2025 13:00 - 23/07/2025 13:30","CTA|NIE","913.00","N/A"
"23/07/2025 13:30 - 23/07/2025 14:00","CTA|NIE","913.00","N/A"
"23/07/2025 14:00 - 23/07/2025 14:30","CTA|NIE","915.00","N/A"
"23/07/2025 14:30 - 23/07/2025 15:00","CTA|NIE","896.00","N/A"
"23/07/2025 15:00 - 23/07/2025 15:30","CTA|NIE","891.00","N/A"
"23/07/2025 15:30 - 23/07/2025 16:00","CTA|NIE","886.00","N/A"
"23/07/2025 16:00 - 23/07/2025 16:30","CTA|NIE","876.00","N/A"
"23/07/2025 16:30 - 23/07/2025 17:00","CTA|NIE","858.00","N/A"
"23/07/2025 17:00 - 23/07/2025 17:30","CTA|NIE","858.00","N/A"
"23/07/2025 17:30 - 23/07/2025 18:00","CTA|NIE","880.00","N/A"
"23/07/2025 18:00 - 23/07/2025 18:30","CTA|NIE","906.00","N/A"
"23/07/2025 18:30 - 23/07/2025 19:00","CTA|NIE","915.00","N/A"
"23/07/2025 19:00 - 23/07/2025 19:30","CTA|NIE","905.00","N/A"
"23/07/2025 19:30 - 23/07/2025 20:00","CTA|NIE","874.00","N/A"
"23/07/2025 20:00 - 23/07/2025 20:30","CTA|NIE","846.00","N/A"
"23/07/2025 20:30 - 23/07/2025 21:00","CTA|NIE","839.00","N/A"
"23/07/2025 21:00 - 23/07/2025 21:30","CTA|NIE","827.00","N/A"
"23/07/2025 21:30 - 23/07/2025 22:00","CTA|NIE","798.00","N/A"
"23/07/2025 22:00 - 23/07/2025 22:30","CTA|NIE","802.00","N/A"
"23/07/2025 22:30 - 23/07/2025 23:00","CTA|NIE","780.00","N/A"
"23/07/2025 23:00 - 23/07/2025 23:30","CTA|NIE","776.00","N/A"
"23/07/2025 23:30 - 24/07/2025 00:00","CTA|NIE","751.00","N/A"
"24/07/2025 00:00 - 24/07/2025 00:30","CTA|NIE","706.00","N/A"
"24/07/2025 00:30 - 24/07/2025 01:00","CTA|NIE","656.00","N/A"
"24/07/2025 01:00 - 24/07/2025 01:30","CTA|NIE","614.00","N/A"
"24/07/2025 01:30 - 24/07/2025 02:00","CTA|NIE","590.00","N/A"
"24/07/2025 02:00 - 24/07/2025 02:30","CTA|NIE","564.00","N/A"
"24/07/2025 02:30 - 24/07/2025 03:00","CTA|NIE","560.00","N/A"
"24/07/2025 03:00 - 24/07/2025 03:30","CTA|NIE","545.00","N/A"
"24/07/2025 03:30 - 24/07/2025 04:00","CTA|NIE","556.00","N/A"
"24/07/2025 04:00 - 24/07/2025 04:30","CTA|NIE","546.00","N/A"
"24/07/2025 04:30 - 24/07/2025 05:00","CTA|NIE","542.00","N/A"
"24/07/2025 05:00 - 24/07/2025 05:30","CTA|NIE","542.00","N/A"
"24/07/2025 05:30 - 24/07/2025 06:00","CTA|NIE","540.00","N/A"
"24/07/2025 06:00 - 24/07/2025 06:30","CTA|NIE","539.00","N/A"
"24/07/2025 06:30 - 24/07/2025 07:00","CTA|NIE","548.00","N/A"
"24/07/2025 07:00 - 24/07/2025 07:30","CTA|NIE","584.00","N/A"
"24/07/2025 07:30 - 24/07/2025 08:00","CTA|NIE","646.00","N/A"
"24/07/2025 08:00 - 24/07/2025 08:30","CTA|NIE","696.00","N/A"
"24/07/2025 08:30 - 24/07/2025 09:00","CTA|NIE","774.00","N/A"
"24/07/2025 09:00 - 24/07/2025 09:30","CTA|NIE","825.00","N/A"
"24/07/2025 09:30 - 24/07/2025 10:00","CTA|NIE","874.00","N/A"
"24/07/2025 10:00 - 24/07/2025 10:30","CTA|NIE","902.00","N/A"
"24/07/2025 10:30 - 24/07/2025 11:00","CTA|NIE","915.00","N/A"
"24/07/2025 11:00 - 24/07/2025 11:30","CTA|NIE","915.00","N/A"
"24/07/2025 11:30 - 24/07/2025 12:00","CTA|NIE","906.00","N/A"
"24/07/2025 12:00 - 24/07/2025 12:30","CTA|NIE","916.00","N/A"
"24/07/2025 12:30 - 24/07/2025 13:00","CTA|NIE","910.00","N/A"
"24/07/2025 13:00 - 24/07/2025 13:30","CTA|NIE","906.00","N/A"
"24/07/2025 13:30 - 24/07/2025 14:00","CTA|NIE","905.00","N/A"
"24/07/2025 14:00 - 24/07/2025 14:30","CTA|NIE","901.00","N/A"
"24/07/2025 14:30 - 24/07/2025 15:00","CTA|NIE","888.00","N/A"
"24/07/2025 15:00 - 24/07/2025 15:30","CTA|NIE","876.00","N/A"
"24/07/2025 15:30 - 24/07/2025 16:00","CTA|NIE","875.00","N/A"
"24/07/2025 16:00 - 24/07/2025 16:30","CTA|NIE","862.00","N/A"
"24/07/2025 16:30 - 24/07/2025 17:00","CTA|NIE","863.00","N/A"
"24/07/2025 17:00 - 24/07/2025 17:30","CTA|NIE","868.00","N/A"
"24/07/2025 17:30 - 24/07/2025 18:00","CTA|NIE","891.00","N/A"
"24/07/2025 18:00 - 24/07/2025 18:30","CTA|NIE","919.00","N/A"
"24/07/2025 18:30 - 24/07/2025 19:00","CTA|NIE","936.00","N/A"
"24/07/2025 19:00 - 24/07/2025 19:30","CTA|NIE","931.00","N/A"
"24/07/2025 19:30 - 24/07/2025 20:00","CTA|NIE","912.00","N/A"
"24/07/2025 20:00 - 24/07/2025 20:30","CTA|NIE","892.00","N/A"
"24/07/2025 20:30 - 24/07/2025 21:00","CTA|NIE","877.00","N/A"
"24/07/2025 21:00 - 24/07/2025 21:30","CTA|NIE","865.00","N/A"
"24/07/2025 21:30 - 24/07/2025 22:00","CTA|NIE","852.00","N/A"
"24/07/2025 22:00 - 24/07/2025 22:30","CTA|NIE","837.00","N/A"
"24/07/2025 22:30 - 24/07/2025 23:00","CTA|NIE","816.00","N/A"
"24/07/2025 23:00 - 24/07/2025 23:30","CTA|NIE","804.00","N/A"
"24/07/2025 23:30 - 25/07/2025 00:00","CTA|NIE","778.00","N/A"
"25/07/2025 00:00 - 25/07/2025 00:30","CTA|NIE","733.00","N/A"
"25/07/2025 00:30 - 25/07/2025 01:00","CTA|NIE","669.00","N/A"
"25/07/2025 01:00 - 25/07/2025 01:30","CTA|NIE","624.00","N/A"
"25/07/2025 01:30 - 25/07/2025 02:00","CTA|NIE","592.00","N/A"
"25/07/2025 02:00 - 25/07/2025 02:30","CTA|NIE","566.00","N/A"
"25/07/2025 02:30 - 25/07/2025 03:00","CTA|NIE","551.00","N/A"
"25/07/2025 03:00 - 25/07/2025 03:30","CTA|NIE","546.00","N/A"
"25/07/2025 03:30 - 25/07/2025 04:00","CTA|NIE","552.00","N/A"
"25/07/2025 04:00 - 25/07/2025 04:30","CTA|NIE","545.00","N/A"
"25/07/2025 04:30 - 25/07/2025 05:00","CTA|NIE","535.00","N/A"
"25/07/2025 05:00 - 25/07/2025 05:30","CTA|NIE","530.00","N/A"
"25/07/2025 05:30 - 25/07/2025 06:00","CTA|NIE","531.00","N/A"
"25/07/2025 06:00 - 25/07/2025 06:30","CTA|NIE","528.00","N/A"
"25/07/2025 06:30 - 25/07/2025 07:00","CTA|NIE","538.00","N/A"
"25/07/2025 07:00 - 25/07/2025 07:30","CTA|NIE","573.00","N/A"
"25/07/2025 07:30 - 25/07/2025 08:00","CTA|NIE","635.00","N/A"
"25/07/2025 08:00 - 25/07/2025 08:30","CTA|NIE","686.00","N/A"
"25/07/2025 08:30 - 25/07/2025 09:00","CTA|NIE","760.00","N/A"
"25/07/2025 09:00 - 25/07/2025 09:30","CTA|NIE","809.00","N/A"
"25/07/2025 09:30 - 25/07/2025 10:00","CTA|NIE","855.00","N/A"
"25/07/2025 10:00 - 25/07/2025 10:30","CTA|NIE","889.00","N/A"
"25/07/2025 10:30 - 25/07/2025 11:00","CTA|NIE","897.00","N/A"
"25/07/2025 11:00 - 25/07/2025 11:30","CTA|NIE","893.00","N/A"
"25/07/2025 11:30 - 25/07/2025 12:00","CTA|NIE","893.00","N/A"
"25/07/2025 12:00 - 25/07/2025 12:30","CTA|NIE","884.00","N/A"
"25/07/2025 12:30 - 25/07/2025 13:00","CTA|NIE","890.00","N/A"
"25/07/2025 13:00 - 25/07/2025 13:30","CTA|NIE","888.00","N/A"
"25/07/2025 13:30 - 25/07/2025 14:00","CTA|NIE","879.00","N/A"
"25/07/2025 14:00 - 25/07/2025 14:30","CTA|NIE","867.00","N/A"
"25/07/2025 14:30 - 25/07/2025 15:00","CTA|NIE","844.00","N/A"
"25/07/2025 15:00 - 25/07/2025 15:30","CTA|NIE","831.00","N/A"
"25/07/2025 15:30 - 25/07/2025 16:00","CTA|NIE","810.00","N/A"
"25/07/2025 16:00 - 25/07/2025 16:30","CTA|NIE","806.00","N/A"
"25/07/2025 16:30 - 25/07/2025 17:00","CTA|NIE","798.00","N/A"
"25/07/2025 17:00 - 25/07/2025 17:30","CTA|NIE","807.00","N/A"
"25/07/2025 17:30 - 25/07/2025 18:00","CTA|NIE","816.00","N/A"
"25/07/2025 18:00 - 25/07/2025 18:30","CTA|NIE","842.00","N/A"
"25/07/2025 18:30 - 25/07/2025 19:00","CTA|NIE","868.00","N/A"
"25/07/2025 19:00 - 25/07/2025 19:30","CTA|NIE","867.00","N/A"
"25/07/2025 19:30 - 25/07/2025 20:00","CTA|NIE","851.00","N/A"
"25/07/2025 20:00 - 25/07/2025 20:30","CTA|NIE","826.00","N/A"
"25/07/2025 20:30 - 25/07/2025 21:00","CTA|NIE","799.00","N/A"
"25/07/2025 21:00 - 25/07/2025 21:30","CTA|NIE","791.00","N/A"
"25/07/2025 21:30 - 25/07/2025 22:00","CTA|NIE","780.00","N/A"
"25/07/2025 22:00 - 25/07/2025 22:30","CTA|NIE","768.00","N/A"
"25/07/2025 22:30 - 25/07/2025 23:00","CTA|NIE","749.00","N/A"
"25/07/2025 23:00 - 25/07/2025 23:30","CTA|NIE","752.00","N/A"
"25/07/2025 23:30 - 26/07/2025 00:00","CTA|NIE","733.00","N/A"
"26/07/2025 00:00 - 26/07/2025 00:30","CTA|NIE","695.00","N/A"
"26/07/2025 00:30 - 26/07/2025 01:00","CTA|NIE","649.00","N/A"
"26/07/2025 01:00 - 26/07/2025 01:30","CTA|NIE","610.00","N/A"
"26/07/2025 01:30 - 26/07/2025 02:00","CTA|NIE","583.00","N/A"
"26/07/2025 02:00 - 26/07/2025 02:30","CTA|NIE","N/A","N/A"
"26/07/2025 02:30 - 26/07/2025 03:00","CTA|NIE","N/A","N/A"
"26/07/2025 03:00 - 26/07/2025 03:30","CTA|NIE","522.00","N/A"
"26/07/2025 03:30 - 26/07/2025 04:00","CTA|NIE","526.00","N/A"
"26/07/2025 04:00 - 26/07/2025 04:30","CTA|NIE","515.00","N/A"
"26/07/2025 04:30 - 26/07/2025 05:00","CTA|NIE","507.00","N/A"
"26/07/2025 05:00 - 26/07/2025 05:30","CTA|NIE","498.00","N/A"
"26/07/2025 05:30 - 26/07/2025 06:00","CTA|NIE","495.00","N/A"
"26/07/2025 06:00 - 26/07/2025 06:30","CTA|NIE","493.00","N/A"
"26/07/2025 06:30 - 26/07/2025 07:00","CTA|NIE","490.00","N/A"
"26/07/2025 07:00 - 26/07/2025 07:30","CTA|NIE","502.00","N/A"
"26/07/2025 07:30 - 26/07/2025 08:00","CTA|NIE","530.00","N/A"
"26/07/2025 08:00 - 26/07/2025 08:30","CTA|NIE","559.00","N/A"
"26/07/2025 08:30 - 26/07/2025 09:00","CTA|NIE","591.00","N/A"
"26/07/2025 09:00 - 26/07/2025 09:30","CTA|NIE","634.00","N/A"
"26/07/2025 09:30 - 26/07/2025 10:00","CTA|NIE","682.00","N/A"
"26/07/2025 10:00 - 26/07/2025 10:30","CTA|NIE","703.00","N/A"
"26/07/2025 10:30 - 26/07/2025 11:00","CTA|NIE","714.00","N/A"
"26/07/2025 11:00 - 26/07/2025 11:30","CTA|NIE","723.00","N/A"
"26/07/2025 11:30 - 26/07/2025 12:00","CTA|NIE","731.00","N/A"
"26/07/2025 12:00 - 26/07/2025 12:30","CTA|NIE","742.00","N/A"
"26/07/2025 12:30 - 26/07/2025 13:00","CTA|NIE","743.00","N/A"
"26/07/2025 13:00 - 26/07/2025 13:30","CTA|NIE","738.00","N/A"
"26/07/2025 13:30 - 26/07/2025 14:00","CTA|NIE","728.00","N/A"
"26/07/2025 14:00 - 26/07/2025 14:30","CTA|NIE","713.00","N/A"
"26/07/2025 14:30 - 26/07/2025 15:00","CTA|NIE","699.00","N/A"
"26/07/2025 15:00 - 26/07/2025 15:30","CTA|NIE","683.00","N/A"
"26/07/2025 15:30 - 26/07/2025 16:00","CTA|NIE","658.00","N/A"
"26/07/2025 16:00 - 26/07/2025 16:30","CTA|NIE","665.00","N/A"
"26/07/2025 16:30 - 26/07/2025 17:00","CTA|NIE","657.00","N/A"
"26/07/2025 17:00 - 26/07/2025 17:30","CTA|NIE","659.00","N/A"
"26/07/2025 17:30 - 26/07/2025 18:00","CTA|NIE","651.00","N/A"
"26/07/2025 18:00 - 26/07/2025 18:30","CTA|NIE","686.00","N/A"
"26/07/2025 18:30 - 26/07/2025 19:00","CTA|NIE","714.00","N/A"
"26/07/2025 19:00 - 26/07/2025 19:30","CTA|NIE","722.00","N/A"
"26/07/2025 19:30 - 26/07/2025 20:00","CTA|NIE","730.00","N/A"
"26/07/2025 20:00 - 26/07/2025 20:30","CTA|NIE","724.00","N/A"
"26/07/2025 20:30 - 26/07/2025 21:00","CTA|NIE","724.00","N/A"
"26/07/2025 21:00 - 26/07/2025 21:30","CTA|NIE","717.00","N/A"
"26/07/2025 21:30 - 26/07/2025 22:00","CTA|NIE","702.00","N/A"
"26/07/2025 22:00 - 26/07/2025 22:30","CTA|NIE","680.00","N/A"
"26/07/2025 22:30 - 26/07/2025 23:00","CTA|NIE","684.00","N/A"
"26/07/2025 23:00 - 26/07/2025 23:30","CTA|NIE","680.00","N/A"
"26/07/2025 23:30 - 27/07/2025 00:00","CTA|NIE","646.00","N/A"
"27/07/2025 00:00 - 27/07/2025 00:30","CTA|NIE","612.00","N/A"
"27/07/2025 00:30 - 27/07/2025 01:00","CTA|NIE","576.00","N/A"
"27/07/2025 01:00 - 27/07/2025 01:30","CTA|NIE","542.00","N/A"
"27/07/2025 01:30 - 27/07/2025 02:00","CTA|NIE","520.00","N/A"
"27/07/2025 02:00 - 27/07/2025 02:30","CTA|NIE","502.00","N/A"
"27/07/2025 02:30 - 27/07/2025 03:00","CTA|NIE","490.00","N/A"
"27/07/2025 03:00 - 27/07/2025 03:30","CTA|NIE","483.00","N/A"
"27/07/2025 03:30 - 27/07/2025 04:00","CTA|NIE","494.00","N/A"
"27/07/2025 04:00 - 27/07/2025 04:30","CTA|NIE","485.00","N/A"
"27/07/2025 04:30 - 27/07/2025 05:00","CTA|NIE","477.00","N/A"
"27/07/2025 05:00 - 27/07/2025 05:30","CTA|NIE","470.00","N/A"
"27/07/2025 05:30 - 27/07/2025 06:00","CTA|NIE","464.00","N/A"
"27/07/2025 06:00 - 27/07/2025 06:30","CTA|NIE","469.00","N/A"
"27/07/2025 06:30 - 27/07/2025 07:00","CTA|NIE","462.00","N/A"
"27/07/2025 07:00 - 27/07/2025 07:30","CTA|NIE","466.00","N/A"
"27/07/2025 07:30 - 27/07/2025 08:00","CTA|NIE","481.00","N/A"
"27/07/2025 08:00 - 27/07/2025 08:30","CTA|NIE","503.00","N/A"
"27/07/2025 08:30 - 27/07/2025 09:00","CTA|NIE","533.00","N/A"
"27/07/2025 09:00 - 27/07/2025 09:30","CTA|NIE","567.00","N/A"
"27/07/2025 09:30 - 27/07/2025 10:00","CTA|NIE","614.00","N/A"
"27/07/2025 10:00 - 27/07/2025 10:30","CTA|NIE","651.00","N/A"
"27/07/2025 10:30 - 27/07/2025 11:00","CTA|NIE","682.00","N/A"
"27/07/2025 11:00 - 27/07/2025 11:30","CTA|NIE","715.00","N/A"
"27/07/2025 11:30 - 27/07/2025 12:00","CTA|NIE","717.00","N/A"
"27/07/2025 12:00 - 27/07/2025 12:30","CTA|NIE","730.00","N/A"
"27/07/2025 12:30 - 27/07/2025 13:00","CTA|NIE","736.00","N/A"
"27/07/2025 13:00 - 27/07/2025 13:30","CTA|NIE","757.00","N/A"
"27/07/2025 13:30 - 27/07/2025 14:00","CTA|NIE","773.00","N/A"
"27/07/2025 14:00 - 27/07/2025 14:30","CTA|NIE","787.00","N/A"
"27/07/2025 14:30 - 27/07/2025 15:00","CTA|NIE","769.00","N/A"
"27/07/2025 15:00 - 27/07/2025 15:30","CTA|NIE","748.00","N/A"
"27/07/2025 15:30 - 27/07/2025 16:00","CTA|NIE","740.00","N/A"
"27/07/2025 16:00 - 27/07/2025 16:30","CTA|NIE","722.00","N/A"
"27/07/2025 16:30 - 27/07/2025 17:00","CTA|NIE","722.00","N/A"
"27/07/2025 17:00 - 27/07/2025 17:30","CTA|NIE","725.00","N/A"
"27/07/2025 17:30 - 27/07/2025 18:00","CTA|NIE","767.00","N/A"
"27/07/2025 18:00 - 27/07/2025 18:30","CTA|NIE","777.00","N/A"
"27/07/2025 18:30 - 27/07/2025 19:00","CTA|NIE","794.00","N/A"
"27/07/2025 19:00 - 27/07/2025 19:30","CTA|NIE","797.00","N/A"
"27/07/2025 19:30 - 27/07/2025 20:00","CTA|NIE","770.00","N/A"
"27/07/2025 20:00 - 27/07/2025 20:30","CTA|NIE","756.00","N/A"
"27/07/2025 20:30 - 27/07/2025 21:00","CTA|NIE","736.00","N/A"
"27/07/2025 21:00 - 27/07/2025 21:30","CTA|NIE","734.00","N/A"
"27/07/2025 21:30 - 27/07/2025 22:00","CTA|NIE","729.00","N/A"
"27/07/2025 22:00 - 27/07/2025 22:30","CTA|NIE","721.00","N/A"
"27/07/2025 22:30 - 27/07/2025 23:00","CTA|NIE","705.00","N/A"
"27/07/2025 23:00 - 27/07/2025 23:30","CTA|NIE","708.00","N/A"
"27/07/2025 23:30 - 28/07/2025 00:00","CTA|NIE","683.00","N/A"
"28/07/2025 00:00 - 28/07/2025 00:30","CTA|NIE","640.00","N/A"
"28/07/2025 00:30 - 28/07/2025 01:00","CTA|NIE","608.00","N/A"
"28/07/2025 01:00 - 28/07/2025 01:30","CTA|NIE","572.00","N/A"
"28/07/2025 01:30 - 28/07/2025 02:00","CTA|NIE","544.00","N/A"
"28/07/2025 02:00 - 28/07/2025 02:30","CTA|NIE","522.00","N/A"
"28/07/2025 02:30 - 28/07/2025 03:00","CTA|NIE","510.00","N/A"
"28/07/2025 03:00 - 28/07/2025 03:30","CTA|NIE","508.00","N/A"
"28/07/2025 03:30 - 28/07/2025 04:00","CTA|NIE","521.00","N/A"
"28/07/2025 04:00 - 28/07/2025 04:30","CTA|NIE","514.00","N/A"
"28/07/2025 04:30 - 28/07/2025 05:00","CTA|NIE","508.00","N/A"
"28/07/2025 05:00 - 28/07/2025 05:30","CTA|NIE","503.00","N/A"
"28/07/2025 05:30 - 28/07/2025 06:00","CTA|NIE","499.00","N/A"
"28/07/2025 06:00 - 28/07/2025 06:30","CTA|NIE","509.00","N/A"
"28/07/2025 06:30 - 28/07/2025 07:00","CTA|NIE","519.00","N/A"
"28/07/2025 07:00 - 28/07/2025 07:30","CTA|NIE","554.00","N/A"
"28/07/2025 07:30 - 28/07/2025 08:00","CTA|NIE","605.00","N/A"
"28/07/2025 08:00 - 28/07/2025 08:30","CTA|NIE","661.00","N/A"
"28/07/2025 08:30 - 28/07/2025 09:00","CTA|NIE","735.00","N/A"
"28/07/2025 09:00 - 28/07/2025 09:30","CTA|NIE","N/A","N/A"
"28/07/2025 09:30 - 28/07/2025 10:00","CTA|NIE","N/A","N/A"
"28/07/2025 10:00 - 28/07/2025 10:30","CTA|NIE","873.00","N/A"
"28/07/2025 10:30 - 28/07/2025 11:00","CTA|NIE","884.00","N/A"
"28/07/2025 11:00 - 28/07/2025 11:30","CTA|NIE","888.00","N/A"
"28/07/2025 11:30 - 28/07/2025 12:00","CTA|NIE","879.00","N/A"
"28/07/2025 12:00 - 28/07/2025 12:30","CTA|NIE","895.00","N/A"
"28/07/2025 12:30 - 28/07/2025 13:00","CTA|NIE","907.00","N/A"
"28/07/2025 13:00 - 28/07/2025 13:30","CTA|NIE","902.00","N/A"
"28/07/2025 13:30 - 28/07/2025 14:00","CTA|NIE","896.00","N/A"
"28/07/2025 14:00 - 28/07/2025 14:30","CTA|NIE","884.00","N/A"
"28/07/2025 14:30 - 28/07/2025 15:00","CTA|NIE","857.00","N/A"
"28/07/2025 15:00 - 28/07/2025 15:30","CTA|NIE","843.00","N/A"
"28/07/2025 15:30 - 28/07/2025 16:00","CTA|NIE","825.00","N/A"
"28/07/2025 16:00 - 28/07/2025 16:30","CTA|NIE","816.00","N/A"
"28/07/2025 16:30 - 28/07/2025 17:00","CTA|NIE","809.00","N/A"
